# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972745 ipmitool_dcmi=0
timestamp,server_power_w,status
2026-06-16T11:40:57Z,NA,ipmitool_failed
2026-06-16T11:40:58Z,NA,ipmitool_failed
2026-06-16T11:40:59Z,NA,ipmitool_failed
2026-06-16T11:41:00Z,NA,ipmitool_failed
2026-06-16T11:41:01Z,NA,ipmitool_failed
2026-06-16T11:41:02Z,NA,ipmitool_failed
2026-06-16T11:41:03Z,NA,ipmitool_failed
2026-06-16T11:41:04Z,NA,ipmitool_failed
2026-06-16T11:41:05Z,NA,ipmitool_failed
2026-06-16T11:41:06Z,NA,ipmitool_failed
2026-06-16T11:41:07Z,NA,ipmitool_failed
2026-06-16T11:41:08Z,NA,ipmitool_failed
2026-06-16T11:41:09Z,NA,ipmitool_failed
2026-06-16T11:41:10Z,NA,ipmitool_failed
2026-06-16T11:41:11Z,NA,ipmitool_failed
2026-06-16T11:41:12Z,NA,ipmitool_failed
2026-06-16T11:41:13Z,NA,ipmitool_failed
2026-06-16T11:41:14Z,NA,ipmitool_failed
2026-06-16T11:41:15Z,NA,ipmitool_failed
2026-06-16T11:41:16Z,NA,ipmitool_failed
2026-06-16T11:41:17Z,NA,ipmitool_failed
2026-06-16T11:41:18Z,NA,ipmitool_failed
2026-06-16T11:41:19Z,NA,ipmitool_failed
2026-06-16T11:41:21Z,NA,ipmitool_failed
2026-06-16T11:41:22Z,NA,ipmitool_failed
2026-06-16T11:41:23Z,NA,ipmitool_failed
2026-06-16T11:41:24Z,NA,ipmitool_failed
2026-06-16T11:41:25Z,NA,ipmitool_failed
2026-06-16T11:41:26Z,NA,ipmitool_failed
2026-06-16T11:41:27Z,NA,ipmitool_failed
2026-06-16T11:41:28Z,NA,ipmitool_failed
2026-06-16T11:41:29Z,NA,ipmitool_failed
2026-06-16T11:41:30Z,NA,ipmitool_failed
2026-06-16T11:41:31Z,NA,ipmitool_failed
2026-06-16T11:41:32Z,NA,ipmitool_failed
2026-06-16T11:41:33Z,NA,ipmitool_failed
2026-06-16T11:41:34Z,NA,ipmitool_failed
2026-06-16T11:41:35Z,NA,ipmitool_failed
2026-06-16T11:41:36Z,NA,ipmitool_failed
2026-06-16T11:41:37Z,NA,ipmitool_failed
2026-06-16T11:41:38Z,NA,ipmitool_failed
2026-06-16T11:41:39Z,NA,ipmitool_failed
2026-06-16T11:41:40Z,NA,ipmitool_failed
2026-06-16T11:41:41Z,NA,ipmitool_failed
2026-06-16T11:41:42Z,NA,ipmitool_failed
2026-06-16T11:41:43Z,NA,ipmitool_failed
2026-06-16T11:41:44Z,NA,ipmitool_failed
2026-06-16T11:41:46Z,NA,ipmitool_failed
2026-06-16T11:41:47Z,NA,ipmitool_failed
2026-06-16T11:41:48Z,NA,ipmitool_failed
2026-06-16T11:41:49Z,NA,ipmitool_failed
2026-06-16T11:41:50Z,NA,ipmitool_failed
2026-06-16T11:41:51Z,NA,ipmitool_failed
2026-06-16T11:41:52Z,NA,ipmitool_failed
2026-06-16T11:41:53Z,NA,ipmitool_failed
2026-06-16T11:41:54Z,NA,ipmitool_failed
2026-06-16T11:41:55Z,NA,ipmitool_failed
2026-06-16T11:41:56Z,NA,ipmitool_failed
2026-06-16T11:41:57Z,NA,ipmitool_failed
2026-06-16T11:41:58Z,NA,ipmitool_failed
2026-06-16T11:41:59Z,NA,ipmitool_failed
2026-06-16T11:42:00Z,NA,ipmitool_failed
2026-06-16T11:42:01Z,NA,ipmitool_failed
2026-06-16T11:42:02Z,NA,ipmitool_failed
2026-06-16T11:42:03Z,NA,ipmitool_failed
2026-06-16T11:42:04Z,NA,ipmitool_failed
2026-06-16T11:42:05Z,NA,ipmitool_failed
2026-06-16T11:42:06Z,NA,ipmitool_failed
2026-06-16T11:42:07Z,NA,ipmitool_failed
2026-06-16T11:42:08Z,NA,ipmitool_failed
2026-06-16T11:42:09Z,NA,ipmitool_failed
2026-06-16T11:42:10Z,NA,ipmitool_failed
2026-06-16T11:42:11Z,NA,ipmitool_failed
2026-06-16T11:42:12Z,NA,ipmitool_failed
2026-06-16T11:42:13Z,NA,ipmitool_failed
2026-06-16T11:42:14Z,NA,ipmitool_failed
2026-06-16T11:42:15Z,NA,ipmitool_failed
2026-06-16T11:42:16Z,NA,ipmitool_failed
2026-06-16T11:42:17Z,NA,ipmitool_failed
2026-06-16T11:42:18Z,NA,ipmitool_failed
2026-06-16T11:42:20Z,NA,ipmitool_failed
2026-06-16T11:42:21Z,NA,ipmitool_failed
2026-06-16T11:42:22Z,NA,ipmitool_failed
2026-06-16T11:42:23Z,NA,ipmitool_failed
2026-06-16T11:42:24Z,NA,ipmitool_failed
2026-06-16T11:42:25Z,NA,ipmitool_failed
2026-06-16T11:42:26Z,NA,ipmitool_failed
2026-06-16T11:42:27Z,NA,ipmitool_failed
2026-06-16T11:42:28Z,NA,ipmitool_failed
2026-06-16T11:42:29Z,NA,ipmitool_failed
2026-06-16T11:42:30Z,NA,ipmitool_failed
2026-06-16T11:42:31Z,NA,ipmitool_failed
2026-06-16T11:42:32Z,NA,ipmitool_failed
2026-06-16T11:42:33Z,NA,ipmitool_failed
2026-06-16T11:42:34Z,NA,ipmitool_failed
2026-06-16T11:42:35Z,NA,ipmitool_failed
2026-06-16T11:42:36Z,NA,ipmitool_failed
2026-06-16T11:42:37Z,NA,ipmitool_failed
2026-06-16T11:42:38Z,NA,ipmitool_failed
2026-06-16T11:42:39Z,NA,ipmitool_failed
2026-06-16T11:42:40Z,NA,ipmitool_failed
2026-06-16T11:42:41Z,NA,ipmitool_failed
2026-06-16T11:42:42Z,NA,ipmitool_failed
2026-06-16T11:42:43Z,NA,ipmitool_failed
2026-06-16T11:42:44Z,NA,ipmitool_failed
2026-06-16T11:42:45Z,NA,ipmitool_failed
2026-06-16T11:42:46Z,NA,ipmitool_failed
2026-06-16T11:42:47Z,NA,ipmitool_failed
2026-06-16T11:42:48Z,NA,ipmitool_failed
2026-06-16T11:42:49Z,NA,ipmitool_failed
2026-06-16T11:42:50Z,NA,ipmitool_failed
2026-06-16T11:42:51Z,NA,ipmitool_failed
2026-06-16T11:42:52Z,NA,ipmitool_failed
2026-06-16T11:42:53Z,NA,ipmitool_failed
2026-06-16T11:42:54Z,NA,ipmitool_failed
2026-06-16T11:42:55Z,NA,ipmitool_failed
2026-06-16T11:42:56Z,NA,ipmitool_failed
