# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972815 gpu_freq_mhz=700
# inventory=/data/engs-glass/engs2950/DVFS-MoE/LLMServingSim/profiler/power/data/v100_700MHz/7972815/gpu_inventory.csv
timestamp,index,uuid,name,pci.bus_id,utilization.gpu,power.draw,clocks.current.graphics
2026/06/16 12:36:06.602, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:07.655, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:08.703, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:09.763, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:10.835, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:11.897, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:12.946, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:13.994, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:15.042, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:16.090, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:17.140, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:18.190, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:19.239, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:20.301, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:21.362, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:22.437, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.23, 135
2026/06/16 12:36:23.510, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:24.562, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:25.626, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:26.688, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:27.749, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:28.821, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:29.871, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:30.914, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:31.989, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:33.041, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:34.115, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:35.249, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:36.311, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:37.360, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:38.408, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:39.455, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:40.529, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:41.604, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:42.653, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:43.715, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:44.777, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:45.851, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:46.911, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:47.960, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:49.020, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:50.092, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:51.142, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:52.203, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:53.261, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
2026/06/16 12:36:54.313, 0, GPU-95f7a37a-c153-1a09-3568-bb2e926f40c5, Tesla V100-SXM2-32GB-LS, 00000000:07:00.0, 0, 42.26, 135
