layer,tokens,time_us
embedding,1,5.441
embedding,2,5.567
embedding,3,5.408
embedding,4,5.76
embedding,5,6.176
embedding,6,6.432
embedding,7,6.784
embedding,8,6.817
embedding,9,7.359
embedding,10,7.936
embedding,11,8.096
embedding,12,8.416
embedding,13,8.991
embedding,14,8.992
embedding,15,9.951
embedding,16,9.471
embedding,20,4.608
embedding,24,4.416
embedding,28,4.576
embedding,32,4.322
embedding,36,4.768
embedding,40,4.704
embedding,44,4.672
embedding,48,4.576
embedding,52,4.736
embedding,56,4.704
embedding,60,4.864
embedding,64,4.799
embedding,80,5.504
embedding,96,5.024
embedding,112,5.632
embedding,128,5.28
embedding,144,5.92
embedding,160,5.983
embedding,176,5.984
embedding,192,5.952
embedding,208,5.631
embedding,224,5.601
embedding,240,5.792
embedding,256,6.4
final_layernorm,1,4.064
final_layernorm,2,3.872
final_layernorm,3,3.84
final_layernorm,4,4
final_layernorm,5,3.872
final_layernorm,6,4.032
final_layernorm,7,3.872
final_layernorm,8,3.648
final_layernorm,9,3.904
final_layernorm,10,3.84
final_layernorm,11,3.712
final_layernorm,12,3.743
final_layernorm,13,4.16
final_layernorm,14,4.192
final_layernorm,15,4
final_layernorm,16,3.936
final_layernorm,20,4.128
final_layernorm,24,4.384
final_layernorm,28,4.192
final_layernorm,32,4.608
final_layernorm,36,4.8
final_layernorm,40,4.416
final_layernorm,44,4.512
final_layernorm,48,4.96
final_layernorm,52,4.544
final_layernorm,56,4.896
final_layernorm,60,4.672
final_layernorm,64,4.96
final_layernorm,80,5.408
final_layernorm,96,5.824
final_layernorm,112,6.336
final_layernorm,128,6.143
final_layernorm,144,6.561
final_layernorm,160,7.04
final_layernorm,176,8.16
final_layernorm,192,8.704
final_layernorm,208,8.64
final_layernorm,224,8.832
final_layernorm,240,8.672
final_layernorm,256,7.839
layernorm,1,4.416
layernorm,2,4.4165
layernorm,3,4.416
layernorm,4,4.336
layernorm,5,4.4005
layernorm,6,4.4475
layernorm,7,4.144
layernorm,8,4.336
layernorm,9,4.304
layernorm,10,4.304
layernorm,11,4.496
layernorm,12,4.032
layernorm,13,4.144
layernorm,14,4.16
layernorm,15,4.24
layernorm,16,3.856
layernorm,20,3.952
layernorm,24,4.2875
layernorm,28,4.272
layernorm,32,4.2725
layernorm,36,8.992
layernorm,40,4.4005
layernorm,44,4.64
layernorm,48,4.496
layernorm,52,4.9435
layernorm,56,4.64
layernorm,60,4.8325
layernorm,64,4.9115
layernorm,80,5.472
layernorm,96,5.3765
layernorm,112,5.104
layernorm,128,5.7115
layernorm,144,5.696
layernorm,160,5.6155
layernorm,176,6.976
layernorm,192,6.448
layernorm,208,6.656
layernorm,224,7.296
layernorm,240,7.84
layernorm,256,6.4
o_proj,1,18.336
o_proj,2,24
o_proj,3,24.832
o_proj,4,24.384
o_proj,5,24.832
o_proj,6,24.223
o_proj,7,25.056
o_proj,8,24.16
o_proj,9,24.544
o_proj,10,25.278
o_proj,11,25.024
o_proj,12,25.248
o_proj,13,25.184
o_proj,14,25.088
o_proj,15,24.48
o_proj,16,25.536
o_proj,20,26.624
o_proj,24,27.072
o_proj,28,27.168
o_proj,32,27.072
o_proj,36,30.335
o_proj,40,30.529
o_proj,44,31.616
o_proj,48,32.127
o_proj,52,32.32
o_proj,56,32.8
o_proj,60,32.704
o_proj,64,33.279
o_proj,80,40.704
o_proj,96,46.494
o_proj,112,46.4
o_proj,128,49.952
o_proj,144,58.336
o_proj,160,61.662
o_proj,176,48.991
o_proj,192,49.472
o_proj,208,55.936
o_proj,224,55.678
o_proj,240,56.672
o_proj,256,58.016
qkv_proj,1,58.111
qkv_proj,2,47.52
qkv_proj,3,46.976
qkv_proj,4,52.864
qkv_proj,5,53.184
qkv_proj,6,52.895
qkv_proj,7,54.592
qkv_proj,8,47.137
qkv_proj,9,47.456
qkv_proj,10,48.287
qkv_proj,11,47.743
qkv_proj,12,48.479
qkv_proj,13,56.128
qkv_proj,14,49.76
qkv_proj,15,53.344
qkv_proj,16,55.487
qkv_proj,20,50.879
qkv_proj,24,49.919
qkv_proj,28,50.112
qkv_proj,32,50.208
qkv_proj,36,72.319
qkv_proj,40,72.255
qkv_proj,44,70.88
qkv_proj,48,72.927
qkv_proj,52,71.935
qkv_proj,56,71.936
qkv_proj,60,72.704
qkv_proj,64,72
qkv_proj,80,90.399
qkv_proj,96,93.983
qkv_proj,112,91.359
qkv_proj,128,97.215
qkv_proj,144,88.991
qkv_proj,160,91.615
qkv_proj,176,93.183
qkv_proj,192,92.159
qkv_proj,208,132.287
qkv_proj,224,128.735
qkv_proj,240,132.671
qkv_proj,256,132.383
rotary_emb,1,4.736
rotary_emb,2,4.96
rotary_emb,3,4.864
rotary_emb,4,4.448
rotary_emb,5,4.608
rotary_emb,6,4.543
rotary_emb,7,4.768
rotary_emb,8,4.736
rotary_emb,9,4.576
rotary_emb,10,4.64
rotary_emb,11,4.736
rotary_emb,12,4.896
rotary_emb,13,4.768
rotary_emb,14,4.576
rotary_emb,15,4.448
rotary_emb,16,4.671
rotary_emb,20,4.704
rotary_emb,24,4.96
