prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,256,2,128,203.39
64,256,2,256,203.583
64,256,4,16,209.823
64,256,4,32,211.358
64,256,4,64,210.046
64,256,4,128,209.759
64,256,4,256,211.134
64,256,8,16,214.43
64,256,8,32,224.126
64,256,8,64,248.702
64,256,8,128,259.518
64,256,8,256,314.942
64,256,16,16,241.182
64,256,16,32,277.726
64,256,16,64,299.582
64,256,16,128,360.637
64,256,16,256,403.069
128,0,0,0,91.839
128,0,1,16,97.471
128,0,1,32,96.639
128,0,1,64,97.759
128,0,1,128,116.351
128,0,1,256,195.838
128,0,2,16,87.488
128,0,2,32,88.447
128,0,2,64,89.407
128,0,2,128,107.744
128,0,2,256,155.743
128,0,4,16,118.207
128,0,4,32,106.111
128,0,4,64,106.879
128,0,4,128,145.855
128,0,4,256,226.526
128,0,8,16,108.637
128,0,8,32,125.984
128,0,8,64,149.919
128,0,8,128,197.342
128,0,8,256,288.093
128,0,16,16,140.511
128,0,16,32,162.974
128,0,16,64,189.823
128,0,16,128,270.303
128,0,16,256,420.605
128,16,0,0,104.639
128,16,1,16,117.919
128,16,1,32,117.983
128,16,1,64,116.767
128,16,1,128,116.096
128,16,1,256,196.319
128,16,2,16,106.08
128,16,2,32,100.415
128,16,2,64,106.336
128,16,2,128,118.783
128,16,2,256,164.862
128,16,4,16,106.879
128,16,4,32,126.847
128,16,4,64,128.255
128,16,4,128,149.535
128,16,4,256,225.757
128,16,8,16,117.375
128,16,8,32,139.679
128,16,8,64,160.735
128,16,8,128,198.398
128,16,8,256,295.486
128,16,16,16,143.389
128,16,16,32,174.463
128,16,16,64,199.71
128,16,16,128,288.094
128,16,16,256,428.828
128,32,0,0,112.031
128,32,1,16,118.016
128,32,1,32,117.952
128,32,1,64,119.807
128,32,1,128,118.72
128,32,1,256,196.478
128,32,2,16,108.894
128,32,2,32,108.191
128,32,2,64,108.031
128,32,2,128,118.847
128,32,2,256,164.702
128,32,4,16,139.295
128,32,4,32,138.111
128,32,4,64,138.495
128,32,4,128,169.375
128,32,4,256,249.726
128,32,8,16,147.711
128,32,8,32,158.174
128,32,8,64,177.534
128,32,8,128,210.783
128,32,8,256,316.797
128,32,16,16,164.511
128,32,16,32,193.216
128,32,16,64,214.302
128,32,16,128,298.013
128,32,16,256,449.725
128,64,0,0,131.743
128,64,1,16,139.295
128,64,1,32,138.721
128,64,1,64,137.758
128,64,1,128,138.463
128,64,1,256,196.062
128,64,2,16,128.478
128,64,2,32,127.807
128,64,2,64,128.383
128,64,2,128,130.686
128,64,2,256,171.359
128,64,4,16,149.439
128,64,4,32,168.095
128,64,4,64,170.175
128,64,4,128,206.654
128,64,4,256,267.39
128,64,8,16,151.04
128,64,8,32,176.895
128,64,8,64,199.647
128,64,8,128,218.494
128,64,8,256,355.678
128,64,16,16,203.454
128,64,16,32,213.374
128,64,16,64,235.455
128,64,16,128,311.805
128,64,16,256,473.372
128,128,0,0,171.103
128,128,1,16,175.038
128,128,1,32,177.247
128,128,1,64,175.871
128,128,1,128,177.44
128,128,1,256,196.863
128,128,2,16,168.639
128,128,2,32,169.887
128,128,2,64,167.807
128,128,2,128,167.839
128,128,2,256,188.862
128,128,4,16,189.213
128,128,4,32,217.726
128,128,4,64,227.04
128,128,4,128,235.357
128,128,4,256,300.799
128,128,8,16,210.814
128,128,8,32,217.342
128,128,8,64,238.398
128,128,8,128,271.326
128,128,8,256,361.277
128,128,16,16,233.087
128,128,16,32,261.725
128,128,16,64,283.231
128,128,16,128,360.029
128,128,16,256,513.566
128,256,0,0,249.566
128,256,1,16,255.807
128,256,1,32,256.316
128,256,1,64,256.862
128,256,1,128,255.901
128,256,1,256,257.534
128,256,2,16,247.742
128,256,2,32,247.198
128,256,2,64,247.102
128,256,2,128,248.382
128,256,2,256,248.67
128,256,4,16,269.758
128,256,4,32,278.686
128,256,4,64,315.998
128,256,4,128,338.685
128,256,4,256,404.861
128,256,8,16,278.558
128,256,8,32,310.43
128,256,8,64,351.517
128,256,8,128,388.445
128,256,8,256,426.141
128,256,16,16,302.492
128,256,16,32,350.14
128,256,16,64,393.213
128,256,16,128,440.508
128,256,16,256,594.651
256,0,0,0,238.654
256,0,1,16,243.422
256,0,1,32,247.518
256,0,1,64,228.318
256,0,1,128,268.862
256,0,1,256,248.414
256,0,2,16,243.549
256,0,2,32,250.462
256,0,2,64,270.079
256,0,2,128,252.32
256,0,2,256,290.461
256,0,4,16,256.478
256,0,4,32,263.326
256,0,4,64,262.013
256,0,4,128,273.789
256,0,4,256,343.678
256,0,8,16,270.59
256,0,8,32,270.686
256,0,8,64,312.412
256,0,8,128,319.997
256,0,8,256,398.973
256,0,16,16,279.519
256,0,16,32,312.414
256,0,16,64,330.013
256,0,16,128,384.573
256,0,16,256,553.052
256,16,0,0,252.959
256,16,1,16,278.782
256,16,1,32,258.621
256,16,1,64,278.653
256,16,1,128,292.798
256,16,1,256,276.542
256,16,2,16,261.983
256,16,2,32,254.686
256,16,2,64,282.686
256,16,2,128,263.582
256,16,2,256,320.861
256,16,4,16,283.549
256,16,4,32,270.27
256,16,4,64,301.854
256,16,4,128,300.606
256,16,4,256,355.102
256,16,8,16,292.831
256,16,8,32,311.933
256,16,8,64,314.75
256,16,8,128,349.693
256,16,8,256,419.901
256,16,16,16,325.213
256,16,16,32,313.982
256,16,16,64,355.966
256,16,16,128,412.893
256,16,16,256,557.404
256,32,0,0,293.437
256,32,1,16,273.63
256,32,1,32,309.95
256,32,1,64,291.23
256,32,1,128,298.877
256,32,1,256,301.662
256,32,2,16,296.606
256,32,2,32,302.207
256,32,2,64,287.454
256,32,2,128,313.982
256,32,2,256,310.332
256,32,4,16,283.518
256,32,4,32,303.517
256,32,4,64,285.502
256,32,4,128,342.877
256,32,4,256,366.621
256,32,8,16,303.998
256,32,8,32,330.173
256,32,8,64,322.142
256,32,8,128,360.989
256,32,8,256,439.677
256,32,16,16,299.934
256,32,16,32,331.453
256,32,16,64,387.613
256,32,16,128,442.173
256,32,16,256,563.195
256,64,0,0,351.485
256,64,1,16,315.519
256,64,1,32,303.518
256,64,1,64,308.99
256,64,1,128,338.558
256,64,1,256,351.517
256,64,2,16,334.749
256,64,2,32,330.718
256,64,2,64,342.141
256,64,2,128,330.75
256,64,2,256,373.245
256,64,4,16,339.133
256,64,4,32,340.446
256,64,4,64,332.67
256,64,4,128,355.198
256,64,4,256,390.75
256,64,8,16,369.661
256,64,8,32,350.877
256,64,8,64,377.629
256,64,8,128,380.061
256,64,8,256,477.693
256,64,16,16,385.054
256,64,16,32,393.981
256,64,16,64,430.461
256,64,16,128,489.564
256,64,16,256,599.132
256,128,0,0,420.925
256,128,1,16,403.485
256,128,1,32,430.428
256,128,1,64,401.245
256,128,1,128,422.332
256,128,1,256,448.318
256,128,2,16,419.581
256,128,2,32,400.317
256,128,2,64,437.02
256,128,2,128,411.197
256,128,2,256,459.548
256,128,4,16,408.829
256,128,4,32,429.245
256,128,4,64,418.973
256,128,4,128,457.885
256,128,4,256,454.78
256,128,8,16,420.637
256,128,8,32,428.764
256,128,8,64,452.892
256,128,8,128,508.413
256,128,8,256,565.787
256,128,16,16,442.333
256,128,16,32,467.997
256,128,16,64,508.092
256,128,16,128,597.628
256,128,16,256,655.227
256,256,0,0,581.148
256,256,1,16,567.323
256,256,1,32,578.715
256,256,1,64,571.419
256,256,1,128,573.084
256,256,1,256,568.604
256,256,2,16,569.468
256,256,2,32,568.796
256,256,2,64,576.604
256,256,2,128,571.804
256,256,2,256,597.34
256,256,4,16,571.483
256,256,4,32,573.468
256,256,4,64,572.764
256,256,4,128,596.155
