# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972817 gpu_freq_mhz=1100
# inventory=/data/engs-glass/engs2950/DVFS-MoE/LLMServingSim/profiler/power/data/v100_1100MHz/7972817/gpu_inventory.csv
timestamp,index,uuid,name,pci.bus_id,utilization.gpu,power.draw,clocks.current.graphics
2026/06/16 12:45:26.845, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:27.908, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:29.001, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:30.050, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:31.119, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:32.171, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:33.245, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:34.308, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:35.370, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:36.446, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:37.507, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:38.558, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:39.621, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:40.673, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:41.749, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:42.801, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:43.957, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:45.012, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:46.063, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:47.138, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:48.213, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:49.262, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:50.312, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:51.373, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:52.437, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:53.485, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:54.548, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:55.610, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:56.673, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:57.748, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:45:58.822, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:45:59.884, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:00.936, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:01.999, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:03.060, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:04.122, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:05.186, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:06.248, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:07.348, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:08.429, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:09.479, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:10.540, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:11.614, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:12.757, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:13.822, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:14.873, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:15.937, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:16.991, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:18.192, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:19.256, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:20.307, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:21.371, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:22.651, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:23.792, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:25.805, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:26.872, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:28.072, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:29.133, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:30.171, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:31.219, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:32.271, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:33.346, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:34.421, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:35.470, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:36.582, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:37.634, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:38.698, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:39.760, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:40.834, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:41.914, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:42.965, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:44.028, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:45.090, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:46.351, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:47.445, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:48.597, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:49.648, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:50.698, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:51.749, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:52.810, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:53.870, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:54.934, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:55.995, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:57.070, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:46:58.120, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:46:59.197, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:00.237, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:01.286, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:02.348, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:03.400, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:04.462, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:05.512, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:06.561, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:07.635, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:08.708, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:09.759, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
2026/06/16 12:47:10.833, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:47:11.896, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.23, 135
2026/06/16 12:47:12.957, 0, GPU-591cc95e-8b3f-9790-136a-99d7089e99db, Tesla V100-SXM2-32GB-LS, 00000000:8A:00.0, 0, 42.26, 135
