prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,16,8,64,109.79
32,16,8,128,168.574
32,16,8,256,294.397
32,16,16,16,78.015
32,16,16,32,81.023
32,16,16,64,111.327
32,16,16,128,173.502
32,16,16,256,299.774
32,32,0,0,59.647
32,32,1,16,58.143
32,32,1,32,59.712
32,32,1,64,76
32,32,1,128,113.951
32,32,1,256,185.631
32,32,2,16,59.295
32,32,2,32,58.848
32,32,2,64,76.416
32,32,2,128,113.407
32,32,2,256,188.35
32,32,4,16,78.527
32,32,4,32,80.734
32,32,4,64,95.551
32,32,4,128,134.367
32,32,4,256,213.024
32,32,8,16,78.111
32,32,8,32,79.392
32,32,8,64,109.439
32,32,8,128,169.437
32,32,8,256,296.734
32,32,16,16,78.847
32,32,16,32,79.679
32,32,16,64,110.175
32,32,16,128,174.079
32,32,16,256,300.125
32,64,0,0,80.031
32,64,1,16,78.431
32,64,1,32,77.759
32,64,1,64,80.927
32,64,1,128,112.095
32,64,1,256,191.39
32,64,2,16,78.622
32,64,2,32,77.408
32,64,2,64,77.887
32,64,2,128,113.311
32,64,2,256,191.678
32,64,4,16,110.943
32,64,4,32,111.935
32,64,4,64,111.519
32,64,4,128,146.911
32,64,4,256,220.639
32,64,8,16,111.519
32,64,8,32,110.944
32,64,8,64,112.447
32,64,8,128,169.023
32,64,8,256,295.519
32,64,16,16,110.815
32,64,16,32,114.495
32,64,16,64,114.143
32,64,16,128,173.598
32,64,16,256,299.005
32,128,0,0,118.75
32,128,1,16,116.063
32,128,1,32,116.191
32,128,1,64,117.503
32,128,1,128,114.591
32,128,1,256,190.014
32,128,2,16,114.783
32,128,2,32,116.799
32,128,2,64,118.879
32,128,2,128,116.895
32,128,2,256,190.079
32,128,4,16,171.072
32,128,4,32,172.158
32,128,4,64,172.157
32,128,4,128,172.35
32,128,4,256,242.75
32,128,8,16,170.622
32,128,8,32,172.095
32,128,8,64,171.998
32,128,8,128,176.605
32,128,8,256,295.006
32,128,16,16,171.775
32,128,16,32,172.478
32,128,16,64,171.421
32,128,16,128,173.566
32,128,16,256,301.854
32,256,0,0,193.055
32,256,1,16,191.006
32,256,1,32,188.702
32,256,1,64,190.654
32,256,1,128,191.616
32,256,1,256,192.254
32,256,2,16,190.463
32,256,2,32,191.583
