prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,16,8,64,43.392
32,16,8,128,62.528
32,16,8,256,99.583
32,16,16,16,35.072
32,16,16,32,41.664
32,16,16,64,57.76
32,16,16,128,89.215
32,16,16,256,152.415
32,32,0,0,32.704
32,32,1,16,33.792
32,32,1,32,32.991
32,32,1,64,41.569
32,32,1,128,60.256
32,32,1,256,96.959
32,32,2,16,32.255
32,32,2,32,32.768
32,32,2,64,42.848
32,32,2,128,61.12
32,32,2,256,99.359
32,32,4,16,33.601
32,32,4,32,33.023
32,32,4,64,42.622
32,32,4,128,60.992
32,32,4,256,99.231
32,32,8,16,33.408
32,32,8,32,33.823
32,32,8,64,43.423
32,32,8,128,61.536
32,32,8,256,99.2
32,32,16,16,41.12
32,32,16,32,41.888
32,32,16,64,58.784
32,32,16,128,89.919
32,32,16,256,152.543
32,64,0,0,42.367
32,64,1,16,43.071
32,64,1,32,41.919
32,64,1,64,43.36
32,64,1,128,61.247
32,64,1,256,97.44
32,64,2,16,42.463
32,64,2,32,42.945
32,64,2,64,42.623
32,64,2,128,61.151
32,64,2,256,99.392
32,64,4,16,42.079
32,64,4,32,42.528
32,64,4,64,42.72
32,64,4,128,61.855
32,64,4,256,99.519
32,64,8,16,42.688
32,64,8,32,42.368
32,64,8,64,43.168
32,64,8,128,62.464
32,64,8,256,100.127
32,64,16,16,57.503
32,64,16,32,57.375
32,64,16,64,58.112
32,64,16,128,89.215
32,64,16,256,162.174
32,128,0,0,61.151
32,128,1,16,61.216
32,128,1,32,60.735
32,128,1,64,61.439
32,128,1,128,61.471
32,128,1,256,97.248
32,128,2,16,61.023
32,128,2,32,61.663
32,128,2,64,61.375
32,128,2,128,60.991
32,128,2,256,98.336
32,128,4,16,61.056
32,128,4,32,60.927
32,128,4,64,61.055
32,128,4,128,61.472
32,128,4,256,99.072
32,128,8,16,61.056
32,128,8,32,61.919
32,128,8,64,61.248
32,128,8,128,62.56
32,128,8,256,98.911
32,128,16,16,87.839
32,128,16,32,89.119
32,128,16,64,88.863
32,128,16,128,90.014
32,128,16,256,151.583
32,256,0,0,98.112
32,256,1,16,98.495
32,256,1,32,98.176
32,256,1,64,98.527
32,256,1,128,98.336
32,256,1,256,99.263
32,256,2,16,98.429
32,256,2,32,98.432
32,256,2,64,98.496
32,256,2,128,98.59
32,256,2,256,99.295
32,256,4,16,98.112
32,256,4,32,98.239
32,256,4,64,99.52
32,256,4,128,98.847
32,256,4,256,98.719
32,256,8,16,99.071
32,256,8,32,98.688
32,256,8,64,99.871
32,256,8,128,99.967
32,256,8,256,99.743
32,256,16,16,149.184
32,256,16,32,151.359
32,256,16,64,151.486
32,256,16,128,151.776
32,256,16,256,153.343
64,0,0,0,33.216
64,0,1,16,34.175
64,0,1,32,32.959
64,0,1,64,42.112
64,0,1,128,60.479
64,0,1,256,97.313
64,0,2,16,33.376
64,0,2,32,33.376
64,0,2,64,42.304
64,0,2,128,60.831
64,0,2,256,98.143
64,0,4,16,34.783
64,0,4,32,35.328
64,0,4,64,43.392
64,0,4,128,72.127
64,0,4,256,100.607
64,0,8,16,41.6
64,0,8,32,41.599
64,0,8,64,57.599
64,0,8,128,89.247
64,0,8,256,150.207
64,0,16,16,40.863
64,0,16,32,42.11
64,0,16,64,57.695
64,0,16,128,89.759
64,0,16,256,151.935
64,16,0,0,42.432
64,16,1,16,41.984
64,16,1,32,42.752
64,16,1,64,42.719
64,16,1,128,60.831
64,16,1,256,97.695
64,16,2,16,42.336
64,16,2,32,42.561
64,16,2,64,42.271
64,16,2,128,60.896
64,16,2,256,97.696
64,16,4,16,44.768
64,16,4,32,44.575
64,16,4,64,50.399
64,16,4,128,67.936
64,16,4,256,107.264
64,16,8,16,57.216
64,16,8,32,57.889
64,16,8,64,57.536
64,16,8,128,88.383
64,16,8,256,151.167
64,16,16,16,50.816
64,16,16,32,51.135
64,16,16,64,57.982
64,16,16,128,89.471
64,16,16,256,152.191
64,32,0,0,42.528
64,32,1,16,43.071
64,32,1,32,42.752
64,32,1,64,42.304
64,32,1,128,60.704
64,32,1,256,98.144
64,32,2,16,42.368
64,32,2,32,43.04
64,32,2,64,42.912
64,32,2,128,60.384
64,32,2,256,97.695
64,32,4,16,51.136
64,32,4,32,50.751
64,32,4,64,50.111
64,32,4,128,67.808
64,32,4,256,106.368
64,32,8,16,57.76
