layer,tokens,time_us
layernorm,176,13.5675
layernorm,192,13.888
layernorm,208,13.8715
layernorm,224,14.336
layernorm,240,14.2715
layernorm,256,14.4795
o_proj,1,34.112
o_proj,2,43.488
o_proj,3,43.841
o_proj,4,42.686
o_proj,5,43.711
o_proj,6,43.936
o_proj,7,43.456
o_proj,8,43.167
o_proj,9,34.528
o_proj,10,33.536
o_proj,11,34.912
o_proj,12,34.272
o_proj,13,36.544
o_proj,14,36.576
o_proj,15,36.799
o_proj,16,37.535
o_proj,20,40.896
o_proj,24,40.8
o_proj,28,41.92
o_proj,32,42.943
o_proj,36,71.071
o_proj,40,71.232
o_proj,44,71.52
o_proj,48,71.231
o_proj,52,69.888
o_proj,56,70.304
o_proj,60,70.431
o_proj,64,70.431
o_proj,80,63.455
o_proj,96,64.991
o_proj,112,77.439
o_proj,128,78.303
o_proj,144,88.99
o_proj,160,90.271
o_proj,176,92.895
o_proj,192,93.855
o_proj,208,90.975
o_proj,224,91.2
o_proj,240,93.184
o_proj,256,93.535
qkv_proj,1,54.24
qkv_proj,2,49.984
qkv_proj,3,48.255
qkv_proj,4,54.431
qkv_proj,5,56.767
qkv_proj,6,55.456
qkv_proj,7,56.607
qkv_proj,8,54.272
qkv_proj,9,63.2
qkv_proj,10,63.551
qkv_proj,11,64.991
qkv_proj,12,64.32
qkv_proj,13,64.512
qkv_proj,14,63.424
qkv_proj,15,65.631
qkv_proj,16,64.256
qkv_proj,20,64.512
qkv_proj,24,65.055
qkv_proj,28,64.448
qkv_proj,32,66.304
qkv_proj,36,86.72
qkv_proj,40,87.296
qkv_proj,44,85.183
qkv_proj,48,86.048
qkv_proj,52,93.567
qkv_proj,56,92.447
qkv_proj,60,93.471
qkv_proj,64,93.759
qkv_proj,80,95.264
qkv_proj,96,95.488
qkv_proj,112,95.775
qkv_proj,128,95.039
qkv_proj,144,108.8
qkv_proj,160,112.319
qkv_proj,176,111.968
qkv_proj,192,113.727
qkv_proj,208,146.432
qkv_proj,224,148.03
qkv_proj,240,147.391
qkv_proj,256,147.551
rotary_emb,1,5.184
rotary_emb,2,4.832
rotary_emb,3,5.183
rotary_emb,4,5.088
rotary_emb,5,5.152
rotary_emb,6,5.024
rotary_emb,7,5.152
rotary_emb,8,5.152
rotary_emb,9,4.896
rotary_emb,10,4.96
rotary_emb,11,4.928
rotary_emb,12,5.056
rotary_emb,13,4.896
rotary_emb,14,5.12
rotary_emb,15,4.96
rotary_emb,16,4.864
rotary_emb,20,4.864
rotary_emb,24,5.12
rotary_emb,28,5.056
rotary_emb,32,5.28
rotary_emb,36,4.929
rotary_emb,40,5.12
rotary_emb,44,5.216
rotary_emb,48,5.312
rotary_emb,52,4.96
rotary_emb,56,4.96
rotary_emb,60,5.696
rotary_emb,64,5.311
rotary_emb,80,5.12
rotary_emb,96,5.728
rotary_emb,112,5.76
rotary_emb,128,5.824
rotary_emb,144,5.76
rotary_emb,160,6.08
rotary_emb,176,7.168
rotary_emb,192,6.88
rotary_emb,208,6.624
rotary_emb,224,6.592
rotary_emb,240,6.688
rotary_emb,256,8.352
