prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,16,8,128,97.76
32,16,8,256,162.975
32,16,16,16,50.047
32,16,16,32,52.735
32,16,16,64,68.64
32,16,16,128,100.8
32,16,16,256,164.99
32,32,0,0,51.007
32,32,1,16,49.792
32,32,1,32,50.368
32,32,1,64,65.567
32,32,1,128,97.023
32,32,1,256,160.831
32,32,2,16,50.144
32,32,2,32,49.855
32,32,2,64,65.536
32,32,2,128,96.575
32,32,2,256,160.415
32,32,4,16,50.368
32,32,4,32,50.688
32,32,4,64,65.183
32,32,4,128,98.239
32,32,4,256,163.391
32,32,8,16,50.239
32,32,8,32,50.719
32,32,8,64,65.856
32,32,8,128,98.079
32,32,8,256,162.239
32,32,16,16,52.832
32,32,16,32,66.848
32,32,16,64,81.663
32,32,16,128,114.591
32,32,16,256,173.503
32,64,0,0,67.199
32,64,1,16,66.175
32,64,1,32,66.144
32,64,1,64,66.272
32,64,1,128,96.864
32,64,1,256,160.351
32,64,2,16,67.008
32,64,2,32,66.495
32,64,2,64,66.528
32,64,2,128,96.351
32,64,2,256,160.51
32,64,4,16,66.783
32,64,4,32,66.463
32,64,4,64,66.176
32,64,4,128,98.143
32,64,4,256,163.486
32,64,8,16,66.496
32,64,8,32,66.655
32,64,8,64,66.912
32,64,8,128,97.984
32,64,8,256,162.495
32,64,16,16,68.063
32,64,16,32,78.433
32,64,16,64,95.807
32,64,16,128,120.927
32,64,16,256,182.815
32,128,0,0,99.166
32,128,1,16,97.983
32,128,1,32,98.464
32,128,1,64,99.392
32,128,1,128,98.687
32,128,1,256,160.127
32,128,2,16,98.399
32,128,2,32,99.039
32,128,2,64,99.167
32,128,2,128,99.327
32,128,2,256,160.638
32,128,4,16,98.495
32,128,4,32,98.719
32,128,4,64,99.103
32,128,4,128,99.231
32,128,4,256,163.007
32,128,8,16,98.335
32,128,8,32,99.359
32,128,8,64,98.88
32,128,8,128,99.232
32,128,8,256,162.75
32,128,16,16,100.927
32,128,16,32,110.335
32,128,16,64,121.087
32,128,16,128,147.615
32,128,16,256,206.046
32,256,0,0,163.934
32,256,1,16,163.135
32,256,1,32,163.455
32,256,1,64,163.359
32,256,1,128,163.327
32,256,1,256,163.39
32,256,2,16,162.91
32,256,2,32,163.839
32,256,2,64,163.231
32,256,2,128,163.519
32,256,2,256,163.614
32,256,4,16,163.039
32,256,4,32,163.551
32,256,4,64,163.103
32,256,4,128,163.839
32,256,4,256,163.582
32,256,8,16,163.23
32,256,8,32,163.071
32,256,8,64,163.39
32,256,8,128,163.967
32,256,8,256,163.519
32,256,16,16,163.199
32,256,16,32,170.015
32,256,16,64,182.686
32,256,16,128,205.566
32,256,16,256,253.117
64,0,0,0,49.663
64,0,1,16,49.472
64,0,1,32,49.44
64,0,1,64,55.04
64,0,1,128,79.871
64,0,1,256,119.775
64,0,2,16,35.84
64,0,2,32,33.664
64,0,2,64,38.912
64,0,2,128,56.672
64,0,2,256,92.447
64,0,4,16,30.784
64,0,4,32,30.814
64,0,4,64,39.551
64,0,4,128,58.24
64,0,4,256,93.759
64,0,8,16,31.04
64,0,8,32,32.64
64,0,8,64,41.664
64,0,8,128,60.576
64,0,8,256,98.048
64,0,16,16,33.662
64,0,16,32,39.455
64,0,16,64,47.327
64,0,16,128,65.6
64,0,16,256,102.303
64,16,0,0,40
64,16,1,16,39.647
64,16,1,32,39.488
64,16,1,64,39.296
64,16,1,128,56.512
64,16,1,256,91.04
64,16,2,16,39.104
64,16,2,32,39.967
64,16,2,64,39.422
64,16,2,128,57.088
64,16,2,256,93.087
64,16,4,16,39.552
64,16,4,32,39.871
64,16,4,64,39.774
64,16,4,128,57.921
64,16,4,256,93.247
64,16,8,16,39.552
64,16,8,32,40.031
64,16,8,64,47.296
64,16,8,128,66.848
64,16,8,256,103.743
64,16,16,16,48.064
64,16,16,32,48.033
64,16,16,64,55.263
64,16,16,128,70.784
64,16,16,256,107.872
64,32,0,0,40.32
64,32,1,16,39.967
64,32,1,32,39.936
64,32,1,64,39.84
64,32,1,128,57.024
64,32,1,256,90.432
64,32,2,16,40.096
64,32,2,32,39.775
64,32,2,64,40.415
64,32,2,128,57.312
64,32,2,256,92.575
64,32,4,16,40.031
64,32,4,32,39.872
64,32,4,64,40.159
64,32,4,128,57.567
64,32,4,256,93.951
64,32,8,16,39.584
64,32,8,32,39.967
64,32,8,64,48.255
64,32,8,128,66.943
64,32,8,256,102.912
64,32,16,16,58.496
64,32,16,32,48.704
64,32,16,64,55.808
64,32,16,128,71.678
64,32,16,256,107.775
64,64,0,0,49.568
64,64,1,16,49.151
64,64,1,32,49.216
64,64,1,64,49.887
64,64,1,128,56.959
64,64,1,256,91.711
64,64,2,16,49.152
64,64,2,32,49.023
64,64,2,64,49.472
64,64,2,128,57.536
64,64,2,256,92.96
64,64,4,16,49.279
64,64,4,32,48.928
64,64,4,64,49.888
64,64,4,128,58.624
64,64,4,256,93.728
64,64,8,16,49.216
64,64,8,32,49.023
64,64,8,64,55.743
64,64,8,128,71.552
64,64,8,256,109.119
64,64,16,16,63.807
64,64,16,32,64.255
64,64,16,64,65.215
64,64,16,128,77.952
64,64,16,256,112.639
64,128,0,0,68.384
64,128,1,16,67.136
64,128,1,32,67.295
64,128,1,64,67.679
64,128,1,128,67.647
64,128,1,256,91.678
64,128,2,16,66.88
64,128,2,32,66.815
64,128,2,64,67.296
64,128,2,128,67.872
64,128,2,256,92.607
64,128,4,16,66.623
64,128,4,32,67.135
64,128,4,64,67.007
64,128,4,128,67.103
64,128,4,256,94.239
64,128,8,16,66.592
64,128,8,32,66.817
64,128,8,64,72.831
64,128,8,128,86.399
64,128,8,256,120.703
64,128,16,16,94.175
64,128,16,32,92.191
64,128,16,64,93.567
64,128,16,128,93.983
64,128,16,256,126.528
64,256,0,0,103.422
64,256,1,16,103.519
64,256,1,32,103.583
64,256,1,64,104.063
64,256,1,128,103.585
64,256,1,256,103.68
64,256,2,16,102.75
64,256,2,32,103.007
64,256,2,64,103.231
64,256,2,128,102.591
64,256,2,256,102.719
64,256,4,16,102.431
64,256,4,32,102.719
64,256,4,64,102.527
64,256,4,128,102.272
64,256,4,256,102.143
64,256,8,16,102.271
64,256,8,32,102.752
64,256,8,64,110.592
64,256,8,128,121.599
64,256,8,256,146.625
64,256,16,16,155.327
64,256,16,32,155.325
64,256,16,64,155.647
64,256,16,128,153.823
64,256,16,256,155.647
128,0,0,0,70.687
128,0,1,16,69.696
128,0,1,32,70.72
128,0,1,64,69.92
128,0,1,128,77.887
128,0,1,256,121.247
128,0,2,16,70.496
128,0,2,32,71.008
128,0,2,64,70.047
128,0,2,128,78.08
128,0,2,256,112.575
128,0,4,16,70.59
128,0,4,32,70.911
128,0,4,64,71.104
128,0,4,128,79.073
128,0,4,256,114.815
128,0,8,16,70.495
128,0,8,32,70.143
128,0,8,64,70.175
128,0,8,128,85.216
128,0,8,256,146.399
128,0,16,16,74.816
128,0,16,32,74.015
128,0,16,64,73.248
128,0,16,128,88.767
128,0,16,256,148.606
128,16,0,0,79.871
128,16,1,16,78.048
128,16,1,32,80.032
128,16,1,64,79.646
128,16,1,128,78.399
128,16,1,256,114.368
128,16,2,16,79.456
128,16,2,32,79.52
128,16,2,64,78.816
128,16,2,128,78.847
128,16,2,256,115.392
128,16,4,16,78.207
128,16,4,32,78.528
128,16,4,64,79.455
128,16,4,128,85.313
128,16,4,256,128.031
128,16,8,16,86.047
128,16,8,32,84.735
128,16,8,64,85.248
128,16,8,128,86.943
128,16,8,256,146.462
128,16,16,16,82.719
128,16,16,32,83.327
128,16,16,64,82.879
128,16,16,128,90.336
128,16,16,256,149.439
128,32,0,0,84.863
128,32,1,16,85.566
128,32,1,32,86.239
128,32,1,64,84.159
128,32,1,128,85.023
128,32,1,256,121.536
128,32,2,16,85.567
128,32,2,32,86.655
128,32,2,64,85.759
128,32,2,128,85.919
128,32,2,256,119.871
128,32,4,16,84.991
128,32,4,32,86.303
128,32,4,64,86.303
128,32,4,128,85.663
128,32,4,256,125.279
128,32,8,16,85.695
128,32,8,32,86.239
128,32,8,64,85.951
128,32,8,128,86.366
128,32,8,256,145.535
128,32,16,16,89.887
128,32,16,32,89.087
