prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
128,32,2,128,147.231
128,32,2,256,209.887
128,32,4,16,146.079
128,32,4,32,146.815
128,32,4,64,146.59
128,32,4,128,153.279
128,32,4,256,188.446
128,32,8,16,139.231
128,32,8,32,155.807
128,32,8,64,155.519
128,32,8,128,162.207
128,32,8,256,185.215
128,32,16,16,152.799
128,32,16,32,149.631
128,32,16,64,147.871
128,32,16,128,173.695
128,32,16,256,242.238
128,64,0,0,177.759
128,64,1,16,177.695
128,64,1,32,178.527
128,64,1,64,176.96
128,64,1,128,178.111
128,64,1,256,205.087
128,64,2,16,177.439
128,64,2,32,178.207
128,64,2,64,176.543
128,64,2,128,177.822
128,64,2,256,226.494
128,64,4,16,177.311
128,64,4,32,178.654
128,64,4,64,178.399
128,64,4,128,177.439
128,64,4,256,212.799
128,64,8,16,184.512
128,64,8,32,186.494
128,64,8,64,185.887
128,64,8,128,186.686
128,64,8,256,248.254
128,64,16,16,167.455
128,64,16,32,192.35
128,64,16,64,181.471
128,64,16,128,193.247
128,64,16,256,266.782
128,128,0,0,223.582
128,128,1,16,238.334
128,128,1,32,238.686
128,128,1,64,240.094
128,128,1,128,239.39
128,128,1,256,240.19
128,128,2,16,240.158
128,128,2,32,240.575
128,128,2,64,239.839
128,128,2,128,240.286
128,128,2,256,257.054
128,128,4,16,239.229
128,128,4,32,247.102
128,128,4,64,247.998
128,128,4,128,251.262
128,128,4,256,257.022
128,128,8,16,248.638
128,128,8,32,248.767
128,128,8,64,248.542
128,128,8,128,249.534
128,128,8,256,281.534
128,128,16,16,247.646
128,128,16,32,249.438
128,128,16,64,248.83
128,128,16,128,263.71
128,128,16,256,296.028
128,256,0,0,363.005
128,256,1,16,361.95
128,256,1,32,365.948
128,256,1,64,364.477
128,256,1,128,363.006
128,256,1,256,363.39
128,256,2,16,362.333
128,256,2,32,362.397
128,256,2,64,367.964
128,256,2,128,364.157
128,256,2,256,363.997
128,256,4,16,362.141
128,256,4,32,364.349
128,256,4,64,364.156
128,256,4,128,370.653
128,256,4,256,366.334
128,256,8,16,370.398
128,256,8,32,372.701
128,256,8,64,374.396
128,256,8,128,373.214
128,256,8,256,373.15
128,256,16,16,361.342
128,256,16,32,380.062
128,256,16,64,378.748
128,256,16,128,367.164
128,256,16,256,387.391
256,0,0,0,304.318
256,0,1,16,306.334
256,0,1,32,306.558
256,0,1,64,305.245
256,0,1,128,309.725
256,0,1,256,310.653
256,0,2,16,310.237
256,0,2,32,311.966
256,0,2,64,305.31
256,0,2,128,310.11
256,0,2,256,313.31
256,0,4,16,310.622
256,0,4,32,314.813
256,0,4,64,319.196
256,0,4,128,317.726
256,0,4,256,334.686
256,0,8,16,315.23
256,0,8,32,314.494
256,0,8,64,319.581
256,0,8,128,307.804
256,0,8,256,333.406
256,0,16,16,312.478
256,0,16,32,319.038
256,0,16,64,326.27
256,0,16,128,329.63
256,0,16,256,375.901
256,16,0,0,331.198
256,16,1,16,331.326
256,16,1,32,331.452
256,16,1,64,343.933
256,16,1,128,327.805
256,16,1,256,324.637
256,16,2,16,330.301
256,16,2,32,329.468
256,16,2,64,329.213
256,16,2,128,331.934
256,16,2,256,343.743
256,16,4,16,337.405
256,16,4,32,330.558
256,16,4,64,327.742
256,16,4,128,338.301
256,16,4,256,340.989
256,16,8,16,342.526
256,16,8,32,342.91
256,16,8,64,349.406
256,16,8,128,361.917
256,16,8,256,369.469
256,16,16,16,346.174
256,16,16,32,344.861
256,16,16,64,335.997
256,16,16,128,350.75
256,16,16,256,402.077
256,32,0,0,364.157
256,32,1,16,371.549
256,32,1,32,371.101
256,32,1,64,359.709
256,32,1,128,371.646
256,32,1,256,374.749
256,32,2,16,372.606
256,32,2,32,352.607
256,32,2,64,371.645
256,32,2,128,372.669
256,32,2,256,379.805
256,32,4,16,366.941
256,32,4,32,370.781
256,32,4,64,375.485
256,32,4,128,375.773
256,32,4,256,382.302
256,32,8,16,373.437
256,32,8,32,373.79
256,32,8,64,376.189
256,32,8,128,376.733
256,32,8,256,388.701
256,32,16,16,373.149
256,32,16,32,375.646
256,32,16,64,381.053
256,32,16,128,386.141
256,32,16,256,423.613
256,64,0,0,421.181
256,64,1,16,411.293
256,64,1,32,430.557
256,64,1,64,427.005
256,64,1,128,411.741
256,64,1,256,426.621
256,64,2,16,401.149
256,64,2,32,427.965
256,64,2,64,432.221
256,64,2,128,428.959
256,64,2,256,428.285
256,64,4,16,428.062
256,64,4,32,430.204
256,64,4,64,428.957
256,64,4,128,427.293
256,64,4,256,438.14
256,64,8,16,429.757
256,64,8,32,430.299
256,64,8,64,437.277
256,64,8,128,441.948
256,64,8,256,444.702
256,64,16,16,429.213
256,64,16,32,435.517
256,64,16,64,440.381
256,64,16,128,447.165
256,64,16,256,463.164
256,128,0,0,508.668
256,128,1,16,509.5
256,128,1,32,511.676
256,128,1,64,534.716
256,128,1,128,510.108
256,128,1,256,509.82
256,128,2,16,529.116
256,128,2,32,506.492
256,128,2,64,536.445
256,128,2,128,537.628
256,128,2,256,539.644
256,128,4,16,508.606
256,128,4,32,529.308
256,128,4,64,513.02
256,128,4,128,549.724
256,128,4,256,540.475
256,128,8,16,532.028
256,128,8,32,538.748
256,128,8,64,537.468
256,128,8,128,533.373
256,128,8,256,570.812
256,128,16,16,549.436
256,128,16,32,545.467
256,128,16,64,556.764
256,128,16,128,531.26
256,128,16,256,594.811
256,256,0,0,769.435
256,256,1,16,795.93
256,256,1,32,784.858
256,256,1,64,792.827
256,256,1,128,783.226
256,256,1,256,790.138
256,256,2,16,734.811
256,256,2,32,794.075
256,256,2,64,790.715
256,256,2,128,792.858
256,256,2,256,791.738
256,256,4,16,785.978
256,256,4,32,792.538
256,256,4,64,769.946
256,256,4,128,792.41
256,256,4,256,791.29
256,256,8,16,785.499
256,256,8,32,784.571
256,256,8,64,741.851
256,256,8,128,780.09
256,256,8,256,782.299
256,256,16,16,798.843
256,256,16,32,746.778
256,256,16,64,807.515
256,256,16,128,803.962
256,256,16,256,818.076
