layer,tokens,time_us
layernorm,1872,36.4797
layernorm,1888,37.0882
layernorm,1904,37.0293
layernorm,1920,37.2158
layernorm,1936,38.0958
layernorm,1952,38.346
layernorm,1968,38.1758
layernorm,1984,38.709
layernorm,2000,39.2905
layernorm,2016,39.4078
layernorm,2032,39.6158
layernorm,2048,39.5518
o_proj,1,14.304
o_proj,2,30.624
o_proj,3,21.056
o_proj,4,21.696
o_proj,5,21.568
o_proj,6,21.92
o_proj,7,21.726
o_proj,8,21.791
o_proj,9,22.239
o_proj,10,22.176
o_proj,11,22.879
o_proj,12,22.431
o_proj,13,31.647
o_proj,14,22.72
o_proj,15,22.688
o_proj,16,29.792
o_proj,20,26.176
o_proj,24,26.208
o_proj,28,26.112
o_proj,32,26.24
o_proj,36,31.2
o_proj,40,30.975
o_proj,44,31.199
o_proj,48,30.944
o_proj,52,31.456
o_proj,56,30.911
o_proj,60,31.327
o_proj,64,31.68
o_proj,80,40.511
o_proj,96,40.352
o_proj,112,45.568
o_proj,128,41.696
o_proj,144,38.496
o_proj,160,35.936
o_proj,176,30.528
o_proj,192,30.944
o_proj,208,27.999
o_proj,224,27.968
o_proj,240,28.64
o_proj,256,29.088
qk_norm,1,4.336
qk_norm,2,5.54133
qk_norm,3,4.592
qk_norm,4,6.0905
qk_norm,5,4.71483
qk_norm,6,4.64
qk_norm,7,4.60267
qk_norm,8,4.73033
qk_norm,9,4.736
qk_norm,10,4.66117
qk_norm,11,4.88
qk_norm,12,4.864
qk_norm,13,7.18383
qk_norm,14,7.1145
qk_norm,15,7.28517
qk_norm,16,7.237
qk_norm,20,7.68
qk_norm,24,7.95733
qk_norm,28,8.11167
qk_norm,32,8.30933
qk_norm,36,8.47983
qk_norm,40,7.136
qk_norm,44,6.77317
qk_norm,48,5.984
qk_norm,52,6.053
qk_norm,56,6.12783
qk_norm,60,5.90433
qk_norm,64,5.95767
qk_norm,80,6.352
qk_norm,96,6.86417
qk_norm,112,7.104
qk_norm,128,7.73867
qk_norm,144,8.1865
qk_norm,160,8.65583
qk_norm,176,9.1145
qk_norm,192,9.5675
qk_norm,208,9.88233
qk_norm,224,10.352
qk_norm,240,10.832
qk_norm,256,11.2427
qk_norm,272,11.7972
qk_norm,288,12.5278
qk_norm,304,12.837
qk_norm,320,13.9678
qk_norm,336,13.6532
qk_norm,352,13.936
qk_norm,368,14.5972
qk_norm,384,15.0132
qk_norm,400,15.4882
qk_norm,416,15.8237
qk_norm,432,16.3785
qk_norm,448,16.7625
qk_norm,464,17.1677
qk_norm,480,17.7758
qk_norm,496,18.2983
qk_norm,512,18.8693
qk_norm,528,19.2427
qk_norm,544,19.8722
qk_norm,560,20.1918
qk_norm,576,20.597
qk_norm,592,21.1147
qk_norm,608,21.5838
qk_norm,624,21.952
qk_norm,640,22.565
qk_norm,656,23.4613
qk_norm,672,23.6533
qk_norm,688,23.7545
qk_norm,704,24.624
qk_norm,720,24.8
qk_norm,736,25.2475
qk_norm,752,25.4663
qk_norm,768,26.021
qk_norm,784,26.5705
qk_norm,800,26.8533
qk_norm,816,27.52
qk_norm,832,27.6743
qk_norm,848,28.1173
qk_norm,864,28.3838
qk_norm,880,29.237
qk_norm,896,29.4078
qk_norm,912,29.7808
qk_norm,928,30.4053
qk_norm,944,30.6772
qk_norm,960,31.0078
qk_norm,976,31.2373
qk_norm,992,31.9305
qk_norm,1008,32.4158
qk_norm,1024,32.6667
qk_norm,1040,32.7947
qk_norm,1056,33.3813
qk_norm,1072,33.6798
qk_norm,1088,34.2932
qk_norm,1104,34.6133
qk_norm,1120,34.9382
qk_norm,1136,35.4452
qk_norm,1152,35.8987
qk_norm,1168,36.2505
qk_norm,1184,37.0132
qk_norm,1200,37.5143
qk_norm,1216,37.6428
qk_norm,1232,38.4368
qk_norm,1248,38.6823
qk_norm,1264,39.2265
qk_norm,1280,39.6532
qk_norm,1296,40.213
qk_norm,1312,40.3358
qk_norm,1328,41.157
qk_norm,1344,41.4667
qk_norm,1360,42.1865
qk_norm,1376,42.1277
qk_norm,1392,42.8105
qk_norm,1408,43.264
qk_norm,1424,43.7813
qk_norm,1440,44.2827
qk_norm,1456,44.6025
qk_norm,1472,45.0505
qk_norm,1488,45.6743
qk_norm,1504,46.4425
qk_norm,1520,46.4905
qk_norm,1536,47.072
qk_norm,1552,46.9492
qk_norm,1568,47.3543
qk_norm,1584,48.0048
qk_norm,1600,48.3252
qk_norm,1616,48.4158
qk_norm,1632,48.8373
qk_norm,1648,49.317
qk_norm,1664,50.176
qk_norm,1680,50.7463
qk_norm,1696,51.1465
qk_norm,1712,51.0028
qk_norm,1728,51.3438
qk_norm,1744,52.0105
qk_norm,1760,52.6825
qk_norm,1776,53.1943
qk_norm,1792,53.7493
qk_norm,1808,54.0158
qk_norm,1824,54.3573
