# node=htc-g047 nodelist=htc-g047 slurm_job_id=8075644 ipmitool_dcmi=0
timestamp,server_power_w,status
2026-06-29T21:40:00Z,NA,ipmitool_failed
2026-06-29T21:40:01Z,NA,ipmitool_failed
2026-06-29T21:40:02Z,NA,ipmitool_failed
2026-06-29T21:40:03Z,NA,ipmitool_failed
2026-06-29T21:40:04Z,NA,ipmitool_failed
2026-06-29T21:40:05Z,NA,ipmitool_failed
2026-06-29T21:40:06Z,NA,ipmitool_failed
2026-06-29T21:40:07Z,NA,ipmitool_failed
2026-06-29T21:40:08Z,NA,ipmitool_failed
2026-06-29T21:40:09Z,NA,ipmitool_failed
2026-06-29T21:40:10Z,NA,ipmitool_failed
2026-06-29T21:40:11Z,NA,ipmitool_failed
2026-06-29T21:40:13Z,NA,ipmitool_failed
2026-06-29T21:40:14Z,NA,ipmitool_failed
2026-06-29T21:40:15Z,NA,ipmitool_failed
2026-06-29T21:40:16Z,NA,ipmitool_failed
2026-06-29T21:40:17Z,NA,ipmitool_failed
2026-06-29T21:40:18Z,NA,ipmitool_failed
2026-06-29T21:40:19Z,NA,ipmitool_failed
2026-06-29T21:40:20Z,NA,ipmitool_failed
2026-06-29T21:40:21Z,NA,ipmitool_failed
2026-06-29T21:40:22Z,NA,ipmitool_failed
2026-06-29T21:40:23Z,NA,ipmitool_failed
2026-06-29T21:40:24Z,NA,ipmitool_failed
2026-06-29T21:40:25Z,NA,ipmitool_failed
2026-06-29T21:40:26Z,NA,ipmitool_failed
2026-06-29T21:40:27Z,NA,ipmitool_failed
2026-06-29T21:40:28Z,NA,ipmitool_failed
2026-06-29T21:40:29Z,NA,ipmitool_failed
2026-06-29T21:40:30Z,NA,ipmitool_failed
2026-06-29T21:40:31Z,NA,ipmitool_failed
2026-06-29T21:40:32Z,NA,ipmitool_failed
2026-06-29T21:40:33Z,NA,ipmitool_failed
2026-06-29T21:40:34Z,NA,ipmitool_failed
2026-06-29T21:40:35Z,NA,ipmitool_failed
2026-06-29T21:40:36Z,NA,ipmitool_failed
2026-06-29T21:40:37Z,NA,ipmitool_failed
2026-06-29T21:40:38Z,NA,ipmitool_failed
2026-06-29T21:40:39Z,NA,ipmitool_failed
2026-06-29T21:40:40Z,NA,ipmitool_failed
2026-06-29T21:40:41Z,NA,ipmitool_failed
2026-06-29T21:40:42Z,NA,ipmitool_failed
2026-06-29T21:40:43Z,NA,ipmitool_failed
2026-06-29T21:40:44Z,NA,ipmitool_failed
2026-06-29T21:40:45Z,NA,ipmitool_failed
2026-06-29T21:40:46Z,NA,ipmitool_failed
2026-06-29T21:40:47Z,NA,ipmitool_failed
2026-06-29T21:40:48Z,NA,ipmitool_failed
2026-06-29T21:40:49Z,NA,ipmitool_failed
2026-06-29T21:40:50Z,NA,ipmitool_failed
2026-06-29T21:40:51Z,NA,ipmitool_failed
2026-06-29T21:40:52Z,NA,ipmitool_failed
2026-06-29T21:40:53Z,NA,ipmitool_failed
2026-06-29T21:40:54Z,NA,ipmitool_failed
2026-06-29T21:40:55Z,NA,ipmitool_failed
2026-06-29T21:40:56Z,NA,ipmitool_failed
2026-06-29T21:40:57Z,NA,ipmitool_failed
2026-06-29T21:40:58Z,NA,ipmitool_failed
2026-06-29T21:40:59Z,NA,ipmitool_failed
2026-06-29T21:41:00Z,NA,ipmitool_failed
2026-06-29T21:41:01Z,NA,ipmitool_failed
2026-06-29T21:41:02Z,NA,ipmitool_failed
2026-06-29T21:41:03Z,NA,ipmitool_failed
2026-06-29T21:41:04Z,NA,ipmitool_failed
2026-06-29T21:41:05Z,NA,ipmitool_failed
2026-06-29T21:41:06Z,NA,ipmitool_failed
2026-06-29T21:41:07Z,NA,ipmitool_failed
2026-06-29T21:41:08Z,NA,ipmitool_failed
2026-06-29T21:41:09Z,NA,ipmitool_failed
2026-06-29T21:41:10Z,NA,ipmitool_failed
2026-06-29T21:41:11Z,NA,ipmitool_failed
2026-06-29T21:41:12Z,NA,ipmitool_failed
2026-06-29T21:41:13Z,NA,ipmitool_failed
2026-06-29T21:41:14Z,NA,ipmitool_failed
2026-06-29T21:41:15Z,NA,ipmitool_failed
2026-06-29T21:41:16Z,NA,ipmitool_failed
2026-06-29T21:41:17Z,NA,ipmitool_failed
2026-06-29T21:41:18Z,NA,ipmitool_failed
2026-06-29T21:41:19Z,NA,ipmitool_failed
2026-06-29T21:41:20Z,NA,ipmitool_failed
2026-06-29T21:41:21Z,NA,ipmitool_failed
2026-06-29T21:41:22Z,NA,ipmitool_failed
2026-06-29T21:41:23Z,NA,ipmitool_failed
2026-06-29T21:41:24Z,NA,ipmitool_failed
2026-06-29T21:41:25Z,NA,ipmitool_failed
2026-06-29T21:41:26Z,NA,ipmitool_failed
2026-06-29T21:41:27Z,NA,ipmitool_failed
2026-06-29T21:41:28Z,NA,ipmitool_failed
2026-06-29T21:41:29Z,NA,ipmitool_failed
2026-06-29T21:41:30Z,NA,ipmitool_failed
2026-06-29T21:41:31Z,NA,ipmitool_failed
2026-06-29T21:41:32Z,NA,ipmitool_failed
2026-06-29T21:41:33Z,NA,ipmitool_failed
2026-06-29T21:41:34Z,NA,ipmitool_failed
2026-06-29T21:41:35Z,NA,ipmitool_failed
2026-06-29T21:41:36Z,NA,ipmitool_failed
2026-06-29T21:41:37Z,NA,ipmitool_failed
2026-06-29T21:41:38Z,NA,ipmitool_failed
2026-06-29T21:41:39Z,NA,ipmitool_failed
2026-06-29T21:41:40Z,NA,ipmitool_failed
2026-06-29T21:41:41Z,NA,ipmitool_failed
2026-06-29T21:41:42Z,NA,ipmitool_failed
2026-06-29T21:41:43Z,NA,ipmitool_failed
2026-06-29T21:41:44Z,NA,ipmitool_failed
2026-06-29T21:41:45Z,NA,ipmitool_failed
2026-06-29T21:41:46Z,NA,ipmitool_failed
2026-06-29T21:41:47Z,NA,ipmitool_failed
2026-06-29T21:41:48Z,NA,ipmitool_failed
2026-06-29T21:41:49Z,NA,ipmitool_failed
2026-06-29T21:41:50Z,NA,ipmitool_failed
2026-06-29T21:41:51Z,NA,ipmitool_failed
2026-06-29T21:41:52Z,NA,ipmitool_failed
2026-06-29T21:41:53Z,NA,ipmitool_failed
2026-06-29T21:41:55Z,NA,ipmitool_failed
2026-06-29T21:41:56Z,NA,ipmitool_failed
2026-06-29T21:41:57Z,NA,ipmitool_failed
2026-06-29T21:41:58Z,NA,ipmitool_failed
2026-06-29T21:41:59Z,NA,ipmitool_failed
2026-06-29T21:42:00Z,NA,ipmitool_failed
