# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972742 ipmitool_dcmi=0
timestamp,server_power_w,status
2026-06-16T11:26:49Z,NA,ipmitool_failed
2026-06-16T11:26:50Z,NA,ipmitool_failed
2026-06-16T11:26:51Z,NA,ipmitool_failed
2026-06-16T11:26:52Z,NA,ipmitool_failed
2026-06-16T11:26:53Z,NA,ipmitool_failed
2026-06-16T11:26:54Z,NA,ipmitool_failed
2026-06-16T11:26:55Z,NA,ipmitool_failed
2026-06-16T11:26:56Z,NA,ipmitool_failed
2026-06-16T11:26:57Z,NA,ipmitool_failed
2026-06-16T11:26:58Z,NA,ipmitool_failed
2026-06-16T11:26:59Z,NA,ipmitool_failed
2026-06-16T11:27:00Z,NA,ipmitool_failed
2026-06-16T11:27:01Z,NA,ipmitool_failed
2026-06-16T11:27:02Z,NA,ipmitool_failed
2026-06-16T11:27:03Z,NA,ipmitool_failed
2026-06-16T11:27:04Z,NA,ipmitool_failed
2026-06-16T11:27:05Z,NA,ipmitool_failed
2026-06-16T11:27:06Z,NA,ipmitool_failed
2026-06-16T11:27:07Z,NA,ipmitool_failed
2026-06-16T11:27:08Z,NA,ipmitool_failed
2026-06-16T11:27:09Z,NA,ipmitool_failed
2026-06-16T11:27:10Z,NA,ipmitool_failed
2026-06-16T11:27:11Z,NA,ipmitool_failed
2026-06-16T11:27:12Z,NA,ipmitool_failed
2026-06-16T11:27:13Z,NA,ipmitool_failed
2026-06-16T11:27:14Z,NA,ipmitool_failed
2026-06-16T11:27:15Z,NA,ipmitool_failed
2026-06-16T11:27:16Z,NA,ipmitool_failed
2026-06-16T11:27:17Z,NA,ipmitool_failed
2026-06-16T11:27:18Z,NA,ipmitool_failed
2026-06-16T11:27:19Z,NA,ipmitool_failed
2026-06-16T11:27:20Z,NA,ipmitool_failed
2026-06-16T11:27:21Z,NA,ipmitool_failed
2026-06-16T11:27:22Z,NA,ipmitool_failed
2026-06-16T11:27:23Z,NA,ipmitool_failed
2026-06-16T11:27:24Z,NA,ipmitool_failed
2026-06-16T11:27:25Z,NA,ipmitool_failed
2026-06-16T11:27:26Z,NA,ipmitool_failed
2026-06-16T11:27:27Z,NA,ipmitool_failed
2026-06-16T11:27:28Z,NA,ipmitool_failed
2026-06-16T11:27:29Z,NA,ipmitool_failed
2026-06-16T11:27:30Z,NA,ipmitool_failed
2026-06-16T11:27:31Z,NA,ipmitool_failed
2026-06-16T11:27:33Z,NA,ipmitool_failed
2026-06-16T11:27:34Z,NA,ipmitool_failed
2026-06-16T11:27:35Z,NA,ipmitool_failed
2026-06-16T11:27:36Z,NA,ipmitool_failed
2026-06-16T11:27:37Z,NA,ipmitool_failed
2026-06-16T11:27:38Z,NA,ipmitool_failed
2026-06-16T11:27:39Z,NA,ipmitool_failed
2026-06-16T11:27:40Z,NA,ipmitool_failed
2026-06-16T11:27:41Z,NA,ipmitool_failed
2026-06-16T11:27:42Z,NA,ipmitool_failed
2026-06-16T11:27:43Z,NA,ipmitool_failed
2026-06-16T11:27:44Z,NA,ipmitool_failed
2026-06-16T11:27:45Z,NA,ipmitool_failed
2026-06-16T11:27:46Z,NA,ipmitool_failed
2026-06-16T11:27:47Z,NA,ipmitool_failed
2026-06-16T11:27:48Z,NA,ipmitool_failed
2026-06-16T11:27:49Z,NA,ipmitool_failed
2026-06-16T11:27:50Z,NA,ipmitool_failed
2026-06-16T11:27:51Z,NA,ipmitool_failed
2026-06-16T11:27:52Z,NA,ipmitool_failed
2026-06-16T11:27:53Z,NA,ipmitool_failed
2026-06-16T11:27:54Z,NA,ipmitool_failed
2026-06-16T11:27:55Z,NA,ipmitool_failed
2026-06-16T11:27:56Z,NA,ipmitool_failed
2026-06-16T11:27:57Z,NA,ipmitool_failed
2026-06-16T11:27:58Z,NA,ipmitool_failed
2026-06-16T11:27:59Z,NA,ipmitool_failed
2026-06-16T11:28:00Z,NA,ipmitool_failed
2026-06-16T11:28:01Z,NA,ipmitool_failed
2026-06-16T11:28:02Z,NA,ipmitool_failed
2026-06-16T11:28:03Z,NA,ipmitool_failed
2026-06-16T11:28:04Z,NA,ipmitool_failed
2026-06-16T11:28:05Z,NA,ipmitool_failed
2026-06-16T11:28:06Z,NA,ipmitool_failed
2026-06-16T11:28:07Z,NA,ipmitool_failed
2026-06-16T11:28:08Z,NA,ipmitool_failed
2026-06-16T11:28:09Z,NA,ipmitool_failed
2026-06-16T11:28:10Z,NA,ipmitool_failed
2026-06-16T11:28:11Z,NA,ipmitool_failed
2026-06-16T11:28:12Z,NA,ipmitool_failed
2026-06-16T11:28:13Z,NA,ipmitool_failed
2026-06-16T11:28:14Z,NA,ipmitool_failed
2026-06-16T11:28:15Z,NA,ipmitool_failed
2026-06-16T11:28:16Z,NA,ipmitool_failed
2026-06-16T11:28:17Z,NA,ipmitool_failed
2026-06-16T11:28:18Z,NA,ipmitool_failed
2026-06-16T11:28:19Z,NA,ipmitool_failed
2026-06-16T11:28:20Z,NA,ipmitool_failed
2026-06-16T11:28:21Z,NA,ipmitool_failed
2026-06-16T11:28:22Z,NA,ipmitool_failed
2026-06-16T11:28:23Z,NA,ipmitool_failed
2026-06-16T11:28:24Z,NA,ipmitool_failed
2026-06-16T11:28:25Z,NA,ipmitool_failed
2026-06-16T11:28:26Z,NA,ipmitool_failed
2026-06-16T11:28:27Z,NA,ipmitool_failed
2026-06-16T11:28:28Z,NA,ipmitool_failed
2026-06-16T11:28:29Z,NA,ipmitool_failed
2026-06-16T11:28:30Z,NA,ipmitool_failed
2026-06-16T11:28:32Z,NA,ipmitool_failed
2026-06-16T11:28:33Z,NA,ipmitool_failed
2026-06-16T11:28:34Z,NA,ipmitool_failed
2026-06-16T11:28:35Z,NA,ipmitool_failed
2026-06-16T11:28:36Z,NA,ipmitool_failed
2026-06-16T11:28:37Z,NA,ipmitool_failed
2026-06-16T11:28:38Z,NA,ipmitool_failed
2026-06-16T11:28:39Z,NA,ipmitool_failed
2026-06-16T11:28:40Z,NA,ipmitool_failed
2026-06-16T11:28:41Z,NA,ipmitool_failed
2026-06-16T11:28:42Z,NA,ipmitool_failed
2026-06-16T11:28:43Z,NA,ipmitool_failed
2026-06-16T11:28:44Z,NA,ipmitool_failed
2026-06-16T11:28:45Z,NA,ipmitool_failed
2026-06-16T11:28:46Z,NA,ipmitool_failed
2026-06-16T11:28:47Z,NA,ipmitool_failed
2026-06-16T11:28:48Z,NA,ipmitool_failed
