# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972818 ipmitool_dcmi=0
timestamp,server_power_w,status
2026-06-16T11:49:08Z,NA,ipmitool_failed
2026-06-16T11:49:09Z,NA,ipmitool_failed
2026-06-16T11:49:10Z,NA,ipmitool_failed
2026-06-16T11:49:11Z,NA,ipmitool_failed
2026-06-16T11:49:12Z,NA,ipmitool_failed
2026-06-16T11:49:13Z,NA,ipmitool_failed
2026-06-16T11:49:14Z,NA,ipmitool_failed
2026-06-16T11:49:15Z,NA,ipmitool_failed
2026-06-16T11:49:16Z,NA,ipmitool_failed
2026-06-16T11:49:17Z,NA,ipmitool_failed
2026-06-16T11:49:18Z,NA,ipmitool_failed
2026-06-16T11:49:19Z,NA,ipmitool_failed
2026-06-16T11:49:20Z,NA,ipmitool_failed
2026-06-16T11:49:21Z,NA,ipmitool_failed
2026-06-16T11:49:22Z,NA,ipmitool_failed
2026-06-16T11:49:23Z,NA,ipmitool_failed
2026-06-16T11:49:24Z,NA,ipmitool_failed
2026-06-16T11:49:25Z,NA,ipmitool_failed
2026-06-16T11:49:27Z,NA,ipmitool_failed
2026-06-16T11:49:28Z,NA,ipmitool_failed
2026-06-16T11:49:29Z,NA,ipmitool_failed
2026-06-16T11:49:30Z,NA,ipmitool_failed
2026-06-16T11:49:31Z,NA,ipmitool_failed
2026-06-16T11:49:32Z,NA,ipmitool_failed
2026-06-16T11:49:33Z,NA,ipmitool_failed
2026-06-16T11:49:34Z,NA,ipmitool_failed
2026-06-16T11:49:35Z,NA,ipmitool_failed
2026-06-16T11:49:36Z,NA,ipmitool_failed
2026-06-16T11:49:37Z,NA,ipmitool_failed
2026-06-16T11:49:38Z,NA,ipmitool_failed
2026-06-16T11:49:39Z,NA,ipmitool_failed
2026-06-16T11:49:40Z,NA,ipmitool_failed
2026-06-16T11:49:41Z,NA,ipmitool_failed
2026-06-16T11:49:42Z,NA,ipmitool_failed
2026-06-16T11:49:43Z,NA,ipmitool_failed
2026-06-16T11:49:44Z,NA,ipmitool_failed
2026-06-16T11:49:45Z,NA,ipmitool_failed
2026-06-16T11:49:46Z,NA,ipmitool_failed
2026-06-16T11:49:47Z,NA,ipmitool_failed
2026-06-16T11:49:48Z,NA,ipmitool_failed
2026-06-16T11:49:49Z,NA,ipmitool_failed
2026-06-16T11:49:50Z,NA,ipmitool_failed
2026-06-16T11:49:51Z,NA,ipmitool_failed
2026-06-16T11:49:52Z,NA,ipmitool_failed
2026-06-16T11:49:53Z,NA,ipmitool_failed
2026-06-16T11:49:54Z,NA,ipmitool_failed
2026-06-16T11:49:55Z,NA,ipmitool_failed
2026-06-16T11:49:56Z,NA,ipmitool_failed
2026-06-16T11:49:57Z,NA,ipmitool_failed
2026-06-16T11:49:58Z,NA,ipmitool_failed
2026-06-16T11:49:59Z,NA,ipmitool_failed
2026-06-16T11:50:00Z,NA,ipmitool_failed
2026-06-16T11:50:01Z,NA,ipmitool_failed
2026-06-16T11:50:02Z,NA,ipmitool_failed
2026-06-16T11:50:03Z,NA,ipmitool_failed
2026-06-16T11:50:04Z,NA,ipmitool_failed
2026-06-16T11:50:05Z,NA,ipmitool_failed
2026-06-16T11:50:06Z,NA,ipmitool_failed
2026-06-16T11:50:07Z,NA,ipmitool_failed
2026-06-16T11:50:08Z,NA,ipmitool_failed
2026-06-16T11:50:09Z,NA,ipmitool_failed
2026-06-16T11:50:10Z,NA,ipmitool_failed
2026-06-16T11:50:11Z,NA,ipmitool_failed
2026-06-16T11:50:12Z,NA,ipmitool_failed
2026-06-16T11:50:13Z,NA,ipmitool_failed
2026-06-16T11:50:14Z,NA,ipmitool_failed
2026-06-16T11:50:15Z,NA,ipmitool_failed
2026-06-16T11:50:17Z,NA,ipmitool_failed
2026-06-16T11:50:18Z,NA,ipmitool_failed
2026-06-16T11:50:19Z,NA,ipmitool_failed
2026-06-16T11:50:20Z,NA,ipmitool_failed
2026-06-16T11:50:21Z,NA,ipmitool_failed
