prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,24.287
0,0,1,32,24.801
0,0,1,64,24.448
0,0,1,128,24.448
0,0,1,256,30.624
0,0,2,16,24.064
0,0,2,32,24.865
0,0,2,64,24.384
0,0,2,128,25.791
0,0,2,256,36.895
0,0,4,16,25.121
0,0,4,32,25.119
0,0,4,64,25.633
0,0,4,128,26.56
0,0,4,256,37.984
0,0,8,16,27.039
0,0,8,32,36.831
0,0,8,64,30.017
0,0,8,128,44.992
0,0,8,256,65.791
0,0,16,16,30.304
0,0,16,32,36.159
0,0,16,64,47.68
0,0,16,128,71.136
0,0,16,256,101.44
0,0,32,16,51.104
0,0,32,32,60.383
0,0,32,64,79.136
0,0,32,128,117.663
0,0,32,256,183.391
16,0,0,0,28.097
16,0,1,16,27.904
16,0,1,32,37.952
16,0,1,64,49.504
16,0,1,128,73.086
16,0,1,256,120.512
16,0,2,16,28.288
16,0,2,32,37.568
16,0,2,64,49.983
16,0,2,128,73.6
16,0,2,256,120.896
16,0,4,16,28.096
16,0,4,32,38.336
16,0,4,64,50.688
16,0,4,128,75.168
16,0,4,256,123.295
16,0,8,16,30.271
16,0,8,32,41.151
16,0,8,64,52.896
16,0,8,128,77.791
16,0,8,256,125.407
16,0,16,16,30.624
16,0,16,32,51.039
16,0,16,64,70.944
16,0,16,128,110.398
16,0,16,256,190.207
16,16,0,0,28.32
16,16,1,16,28.351
16,16,1,32,38.175
16,16,1,64,49.408
16,16,1,128,73.695
16,16,1,256,120.48
16,16,2,16,28.416
16,16,2,32,38.047
16,16,2,64,49.791
16,16,2,128,73.951
16,16,2,256,120.735
16,16,4,16,28.256
16,16,4,32,38.208
16,16,4,64,50.367
16,16,4,128,75.072
16,16,4,256,122.879
16,16,8,16,31.135
16,16,8,32,41.024
16,16,8,64,53.28
16,16,8,128,78.014
16,16,8,256,126.399
16,16,16,16,31.136
16,16,16,32,50.88
16,16,16,64,70.945
16,16,16,128,110.784
16,16,16,256,191.807
16,32,0,0,38.336
16,32,1,16,39.232
16,32,1,32,38.72
16,32,1,64,49.536
16,32,1,128,73.503
16,32,1,256,120.607
16,32,2,16,38.944
16,32,2,32,39.359
16,32,2,64,50.048
16,32,2,128,73.247
16,32,2,256,120.672
16,32,4,16,38.528
16,32,4,32,38.719
16,32,4,64,49.951
16,32,4,128,74.208
16,32,4,256,122.879
16,32,8,16,40.32
16,32,8,32,50.24
16,32,8,64,61.76
16,32,8,128,86.719
16,32,8,256,134.784
16,32,16,16,42.271
16,32,16,32,51.456
16,32,16,64,70.144
16,32,16,128,111.391
16,32,16,256,190.59
16,64,0,0,50.335
16,64,1,16,50.271
16,64,1,32,50.687
16,64,1,64,50.496
16,64,1,128,73.471
16,64,1,256,120.609
16,64,2,16,50.72
16,64,2,32,50.527
16,64,2,64,51.104
16,64,2,128,73.28
16,64,2,256,120.607
16,64,4,16,50.591
16,64,4,32,50.656
16,64,4,64,50.751
16,64,4,128,74.559
16,64,4,256,123.231
16,64,8,16,53.344
16,64,8,32,62.016
16,64,8,64,77.151
16,64,8,128,92.448
16,64,8,256,141.887
16,64,16,16,54.272
