# node=htc-g048 nodelist=htc-g048 slurm_job_id=7972743 ipmitool_dcmi=0
timestamp,server_power_w,status
2026-06-16T11:31:08Z,NA,ipmitool_failed
2026-06-16T11:31:09Z,NA,ipmitool_failed
2026-06-16T11:31:10Z,NA,ipmitool_failed
2026-06-16T11:31:11Z,NA,ipmitool_failed
2026-06-16T11:31:12Z,NA,ipmitool_failed
2026-06-16T11:31:13Z,NA,ipmitool_failed
2026-06-16T11:31:14Z,NA,ipmitool_failed
2026-06-16T11:31:15Z,NA,ipmitool_failed
2026-06-16T11:31:16Z,NA,ipmitool_failed
2026-06-16T11:31:17Z,NA,ipmitool_failed
2026-06-16T11:31:18Z,NA,ipmitool_failed
2026-06-16T11:31:19Z,NA,ipmitool_failed
2026-06-16T11:31:20Z,NA,ipmitool_failed
2026-06-16T11:31:21Z,NA,ipmitool_failed
2026-06-16T11:31:22Z,NA,ipmitool_failed
2026-06-16T11:31:23Z,NA,ipmitool_failed
2026-06-16T11:31:24Z,NA,ipmitool_failed
2026-06-16T11:31:25Z,NA,ipmitool_failed
2026-06-16T11:31:26Z,NA,ipmitool_failed
2026-06-16T11:31:27Z,NA,ipmitool_failed
2026-06-16T11:31:28Z,NA,ipmitool_failed
2026-06-16T11:31:29Z,NA,ipmitool_failed
2026-06-16T11:31:30Z,NA,ipmitool_failed
2026-06-16T11:31:31Z,NA,ipmitool_failed
2026-06-16T11:31:32Z,NA,ipmitool_failed
2026-06-16T11:31:33Z,NA,ipmitool_failed
2026-06-16T11:31:34Z,NA,ipmitool_failed
2026-06-16T11:31:35Z,NA,ipmitool_failed
2026-06-16T11:31:36Z,NA,ipmitool_failed
2026-06-16T11:31:37Z,NA,ipmitool_failed
2026-06-16T11:31:38Z,NA,ipmitool_failed
2026-06-16T11:31:39Z,NA,ipmitool_failed
2026-06-16T11:31:40Z,NA,ipmitool_failed
2026-06-16T11:31:41Z,NA,ipmitool_failed
2026-06-16T11:31:42Z,NA,ipmitool_failed
2026-06-16T11:31:43Z,NA,ipmitool_failed
2026-06-16T11:31:44Z,NA,ipmitool_failed
2026-06-16T11:31:45Z,NA,ipmitool_failed
2026-06-16T11:31:46Z,NA,ipmitool_failed
2026-06-16T11:31:47Z,NA,ipmitool_failed
2026-06-16T11:31:48Z,NA,ipmitool_failed
2026-06-16T11:31:49Z,NA,ipmitool_failed
2026-06-16T11:31:50Z,NA,ipmitool_failed
