prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,1,16,37.15
0,0,1,32,40.992
0,0,1,64,39.616
0,0,1,128,36.32
0,0,1,256,48.062
0,0,2,16,36.991
0,0,2,32,38.112
0,0,2,64,37.344
0,0,2,128,38.496
0,0,2,256,47.711
0,0,4,16,39.232
0,0,4,32,39.104
0,0,4,64,42.303
0,0,4,128,49.44
0,0,4,256,66.784
0,0,8,16,38.56
0,0,8,32,40.864
0,0,8,64,50.08
0,0,8,128,69.119
0,0,8,256,95.359
0,0,16,16,45.856
0,0,16,32,53.312
0,0,16,64,70.912
0,0,16,128,100.479
0,0,16,256,157.502
0,0,32,16,70.688
0,0,32,32,84.608
0,0,32,64,113.983
0,0,32,128,175.583
0,0,32,256,277.342
16,0,0,0,42.944
16,0,1,16,40.063
16,0,1,32,60.096
16,0,1,64,78.624
16,0,1,128,114.143
16,0,1,256,189.056
16,0,2,16,43.648
16,0,2,32,57.536
16,0,2,64,77.119
16,0,2,128,117.406
16,0,2,256,186.687
16,0,4,16,44.288
16,0,4,32,60.222
16,0,4,64,76.928
16,0,4,128,115.263
16,0,4,256,191.455
16,0,8,16,43.809
16,0,8,32,59.166
16,0,8,64,78.911
16,0,8,128,115.263
16,0,8,256,195.774
16,0,16,16,46.848
16,0,16,32,78.817
16,0,16,64,110.336
16,0,16,128,175.869
16,0,16,256,296.829
16,16,0,0,45.726
16,16,1,16,43.52
16,16,1,32,58.24
16,16,1,64,79.392
16,16,1,128,115.679
16,16,1,256,190.015
16,16,2,16,44.544
16,16,2,32,58.656
16,16,2,64,76.928
16,16,2,128,113.407
16,16,2,256,185.535
16,16,4,16,41.472
16,16,4,32,59.775
16,16,4,64,78.207
16,16,4,128,116.447
16,16,4,256,192.671
16,16,8,16,42.942
16,16,8,32,59.039
16,16,8,64,80.703
16,16,8,128,115.551
16,16,8,256,194.622
16,16,16,16,47.168
16,16,16,32,77.598
16,16,16,64,112.639
16,16,16,128,170.367
16,16,16,256,296.606
16,32,0,0,60.384
16,32,1,16,59.487
16,32,1,32,59.199
16,32,1,64,80.703
16,32,1,128,117.087
16,32,1,256,196.863
16,32,2,16,59.008
16,32,2,32,59.359
16,32,2,64,77.343
16,32,2,128,114.271
16,32,2,256,186.591
16,32,4,16,58.304
16,32,4,32,60.736
16,32,4,64,78.815
16,32,4,128,117.407
16,32,4,256,191.84
16,32,8,16,59.871
16,32,8,32,59.551
16,32,8,64,81.408
16,32,8,128,118.175
16,32,8,256,191.103
16,32,16,16,63.583
16,32,16,32,80.639
16,32,16,64,111.777
16,32,16,128,173.726
16,32,16,256,296.829
16,64,0,0,79.073
16,64,1,16,78.431
16,64,1,32,80.095
16,64,1,64,79.04
16,64,1,128,116.127
16,64,1,256,192.35
16,64,2,16,76.864
16,64,2,32,78.72
16,64,2,64,86.431
16,64,2,128,114.559
16,64,2,256,186.144
16,64,4,16,78.784
16,64,4,32,78.143
16,64,4,64,80.639
16,64,4,128,117.215
16,64,4,256,190.847
16,64,8,16,78.367
16,64,8,32,79.392
16,64,8,64,82.592
16,64,8,128,114.975
16,64,8,256,190.719
16,64,16,16,82.752
16,64,16,32,95.007
16,64,16,64,110.431
16,64,16,128,172.351
16,64,16,256,296.318
16,128,0,0,117.279
16,128,1,16,114.911
16,128,1,32,114.878
16,128,1,64,114.495
16,128,1,128,117.343
16,128,1,256,189.215
16,128,2,16,115.008
16,128,2,32,114.944
16,128,2,64,115.135
16,128,2,128,119.775
16,128,2,256,186.911
16,128,4,16,115.423
16,128,4,32,117.535
16,128,4,64,116.607
16,128,4,128,115.263
16,128,4,256,192.062
16,128,8,16,115.328
16,128,8,32,113.918
16,128,8,64,113.727
16,128,8,128,115.967
16,128,8,256,191.006
16,128,16,16,119.583
16,128,16,32,132.671
16,128,16,64,147.839
16,128,16,128,172.094
16,128,16,256,297.95
16,256,0,0,189.373
16,256,1,16,190.495
16,256,1,32,187.422
16,256,1,64,190.464
16,256,1,128,188.894
16,256,1,256,190.143
16,256,2,16,192.19
16,256,2,32,193.279
16,256,2,64,189.982
16,256,2,128,187.967
16,256,2,256,188.575
16,256,4,16,188.703
16,256,4,32,189.087
16,256,4,64,188.35
16,256,4,128,189.375
16,256,4,256,189.855
16,256,8,16,189.534
16,256,8,32,197.663
16,256,8,64,190.143
16,256,8,128,188.733
16,256,8,256,190.014
16,256,16,16,193.054
16,256,16,32,208.608
16,256,16,64,217.407
16,256,16,128,242.558
16,256,16,256,297.79
32,0,0,0,43.36
32,0,1,16,43.488
32,0,1,32,58.111
32,0,1,64,77.6
32,0,1,128,113.503
32,0,1,256,191.006
32,0,2,16,44.512
32,0,2,32,61.089
32,0,2,64,81.247
32,0,2,128,117.407
32,0,2,256,193.374
32,0,4,16,44.703
32,0,4,32,62.687
32,0,4,64,79.488
32,0,4,128,117.214
32,0,4,256,191.903
32,0,8,16,46.175
32,0,8,32,60.639
32,0,8,64,79.169
32,0,8,128,115.999
32,0,8,256,192.415
32,0,16,16,50.335
32,0,16,32,79.487
32,0,16,64,112.767
32,0,16,128,171.423
32,0,16,256,295.358
32,16,0,0,60.255
32,16,1,16,59.07
32,16,1,32,60.767
32,16,1,64,77.023
32,16,1,128,115.743
32,16,1,256,188.127
32,16,2,16,59.584
32,16,2,32,59.84
32,16,2,64,80.095
32,16,2,128,119.583
32,16,2,256,194.303
32,16,4,16,60.735
32,16,4,32,63.647
32,16,4,64,79.134
32,16,4,128,117.535
32,16,4,256,192.767
32,16,8,16,62.144
32,16,8,32,60.033
32,16,8,64,79.807
32,16,8,128,117.023
32,16,8,256,188.702
32,16,16,16,65.311
32,16,16,32,81.855
32,16,16,64,110.08
32,16,16,128,170.847
32,16,16,256,294.783
32,32,0,0,60.928
32,32,1,16,60.224
32,32,1,32,61.823
32,32,1,64,79.295
32,32,1,128,116.127
32,32,1,256,186.111
32,32,2,16,59.647
32,32,2,32,59.136
32,32,2,64,78.912
32,32,2,128,116.415
32,32,2,256,191.454
32,32,4,16,61.567
32,32,4,32,60.288
32,32,4,64,78.464
32,32,4,128,117.759
32,32,4,256,192.062
32,32,8,16,60.255
32,32,8,32,59.743
32,32,8,64,82.592
32,32,8,128,118.879
32,32,8,256,192.574
32,32,16,16,78.175
32,32,16,32,79.231
32,32,16,64,112.575
32,32,16,128,174.623
32,32,16,256,294.974
32,64,0,0,80.063
32,64,1,16,79.616
32,64,1,32,80.831
32,64,1,64,79.232
32,64,1,128,117.088
32,64,1,256,188.382
32,64,2,16,78.944
32,64,2,32,82.207
32,64,2,64,80.8
32,64,2,128,115.103
32,64,2,256,191.166
32,64,4,16,81.279
32,64,4,32,79.999
32,64,4,64,79.199
32,64,4,128,116.735
32,64,4,256,191.423
32,64,8,16,79.678
32,64,8,32,79.743
32,64,8,64,79.359
32,64,8,128,116.319
32,64,8,256,196.862
32,64,16,16,112.798
32,64,16,32,110.271
32,64,16,64,113.375
32,64,16,128,174.111
32,64,16,256,296.99
32,128,0,0,113.663
32,128,1,16,117.023
