prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,16,8,256,189.503
64,16,16,16,70.495
64,16,16,32,87.999
64,16,16,64,121.631
64,16,16,128,177.792
64,16,16,256,303.998
64,32,0,0,42.144
64,32,1,16,50.175
64,32,1,32,50.366
64,32,1,64,59.681
64,32,1,128,74.527
64,32,1,256,110.624
64,32,2,16,49.951
64,32,2,32,50.367
64,32,2,64,57.407
64,32,2,128,76.608
64,32,2,256,113.535
64,32,4,16,57.598
64,32,4,32,58.208
64,32,4,64,59.168
64,32,4,128,89.696
64,32,4,256,153.375
64,32,8,16,79.615
64,32,8,32,73.759
64,32,8,64,103.935
64,32,8,128,133.759
64,32,8,256,196.031
64,32,16,16,80.447
64,32,16,32,96.223
64,32,16,64,118.75
64,32,16,128,180.478
64,32,16,256,307.71
64,64,0,0,51.647
64,64,1,16,64.545
64,64,1,32,65.535
64,64,1,64,66.11
64,64,1,128,80.255
64,64,1,256,116.543
64,64,2,16,65.759
64,64,2,32,66.367
64,64,2,64,67.808
64,64,2,128,83.295
64,64,2,256,119.199
64,64,4,16,72.672
64,64,4,32,73.439
64,64,4,64,74.208
64,64,4,128,90.335
64,64,4,256,152.479
64,64,8,16,76.64
64,64,8,32,82.688
64,64,8,64,97.215
64,64,8,128,150.337
64,64,8,256,212.126
64,64,16,16,95.263
64,64,16,32,112.159
64,64,16,64,145.822
64,64,16,128,182.239
64,64,16,256,305.693
64,128,0,0,70.976
64,128,1,16,97.215
64,128,1,32,96.415
64,128,1,64,96.223
64,128,1,128,98.143
64,128,1,256,130.399
64,128,2,16,95.359
64,128,2,32,96.606
64,128,2,64,96.191
64,128,2,128,98.047
64,128,2,256,133.183
64,128,4,16,103.711
64,128,4,32,104.159
64,128,4,64,104.607
64,128,4,128,104.16
64,128,4,256,153.693
64,128,8,16,109.279
64,128,8,32,116.736
64,128,8,64,133.919
64,128,8,128,159.391
64,128,8,256,243.838
64,128,16,16,126.047
64,128,16,32,135.807
64,128,16,64,162.559
64,128,16,128,194.878
64,128,16,256,309.245
64,256,0,0,107.071
64,256,1,16,159.935
64,256,1,32,158.11
64,256,1,64,158.367
64,256,1,128,158.271
64,256,1,256,158.303
64,256,2,16,160.19
64,256,2,32,159.614
64,256,2,64,158.943
64,256,2,128,158.91
64,256,2,256,160.767
64,256,4,16,166.207
64,256,4,32,166.943
64,256,4,64,167.518
64,256,4,128,167.198
64,256,4,256,167.966
64,256,8,16,170.27
64,256,8,32,186.783
64,256,8,64,186.975
64,256,8,128,218.75
64,256,8,256,298.046
64,256,16,16,189.631
64,256,16,32,214.11
64,256,16,64,222.589
64,256,16,128,313.598
64,256,16,256,320.382
128,0,0,0,73.056
128,0,1,16,76.735
128,0,1,32,77.921
128,0,1,64,78.047
128,0,1,128,92.607
128,0,1,256,155.679
128,0,2,16,69.632
128,0,2,32,69.952
128,0,2,64,71.168
128,0,2,128,86.782
128,0,2,256,124.672
128,0,4,16,88.384
128,0,4,32,84.735
128,0,4,64,92.928
128,0,4,128,115.839
128,0,4,256,177.79
128,0,8,16,87.84
128,0,8,32,102.88
128,0,8,64,171.006
128,0,8,128,241.31
128,0,8,256,322.846
128,0,16,16,149.535
128,0,16,32,194.047
128,0,16,64,235.711
128,0,16,128,317.214
128,0,16,256,506.235
128,16,0,0,125.375
128,16,1,16,141.471
128,16,1,32,141.855
128,16,1,64,141.727
128,16,1,128,141.95
128,16,1,256,238.846
128,16,2,16,118.879
128,16,2,32,128.478
128,16,2,64,121.375
128,16,2,128,143.391
128,16,2,256,198.143
128,16,4,16,156.19
128,16,4,32,143.519
128,16,4,64,150.943
128,16,4,128,177.663
128,16,4,256,275.902
128,16,8,16,152.863
128,16,8,32,171.519
128,16,8,64,192.606
128,16,8,128,242.366
128,16,8,256,363.901
128,16,16,16,171.742
128,16,16,32,233.055
128,16,16,64,254.814
128,16,16,128,221.726
128,16,16,256,345.374
128,32,0,0,88.799
128,32,1,16,93.632
128,32,1,32,93.92
128,32,1,64,93.855
128,32,1,128,95.039
128,32,1,256,155.295
128,32,2,16,87.135
128,32,2,32,84.575
128,32,2,64,86.111
128,32,2,128,94.335
128,32,2,256,129.471
128,32,4,16,105.311
128,32,4,32,109.567
128,32,4,64,119.104
128,32,4,128,133.183
128,32,4,256,195.903
128,32,8,16,117.183
128,32,8,32,125.757
128,32,8,64,127.775
128,32,8,128,167.518
128,32,8,256,250.942
128,32,16,16,136.159
128,32,16,32,139.871
128,32,16,64,170.879
128,32,16,128,230.622
128,32,16,256,359.069
128,64,0,0,103.743
128,64,1,16,109.216
128,64,1,32,110.656
128,64,1,64,108.863
128,64,1,128,109.823
128,64,1,256,155.327
128,64,2,16,101.087
128,64,2,32,103.167
128,64,2,64,102.879
128,64,2,128,103.102
128,64,2,256,135.744
128,64,4,16,126.431
128,64,4,32,140.799
128,64,4,64,137.279
128,64,4,128,158.495
128,64,4,256,211.263
128,64,8,16,129.791
128,64,8,32,135.103
128,64,8,64,159.135
128,64,8,128,176.159
128,64,8,256,245.374
128,64,16,16,151.807
128,64,16,32,165.759
128,64,16,64,191.871
128,64,16,128,256.895
128,64,16,256,369.437
128,128,0,0,136.031
128,128,1,16,139.711
128,128,1,32,139.967
128,128,1,64,140.767
128,128,1,128,141.47
128,128,1,256,157.216
128,128,2,16,133.952
128,128,2,32,133.567
128,128,2,64,133.951
128,128,2,128,133.279
128,128,2,256,150.271
128,128,4,16,148.927
128,128,4,32,171.358
128,128,4,64,169.47
128,128,4,128,182.623
128,128,4,256,241.95
128,128,8,16,158.111
128,128,8,32,175.742
128,128,8,64,190.239
128,128,8,128,219.039
128,128,8,256,285.054
128,128,16,16,180.447
128,128,16,32,207.07
128,128,16,64,232.638
128,128,16,128,280.766
128,128,16,256,405.34
128,256,0,0,198.207
128,256,1,16,202.557
128,256,1,32,202.494
128,256,1,64,202.462
128,256,1,128,203.999
128,256,1,256,202.142
128,256,2,16,195.583
128,256,2,32,195.807
128,256,2,64,194.623
128,256,2,128,195.135
128,256,2,256,196.862
128,256,4,16,219.934
128,256,4,32,227.006
128,256,4,64,234.367
128,256,4,128,280.862
128,256,4,256,320.893
128,256,8,16,219.742
128,256,8,32,232.094
128,256,8,64,270.622
128,256,8,128,298.237
128,256,8,256,341.534
128,256,16,16,248.414
128,256,16,32,301.758
128,256,16,64,335.869
128,256,16,128,346.205
128,256,16,256,484.061
256,0,0,0,204.447
256,0,1,16,197.886
256,0,1,32,206.015
256,0,1,64,190.398
256,0,1,128,199.103
256,0,1,256,227.423
256,0,2,16,206.431
256,0,2,32,188.479
256,0,2,64,200.382
256,0,2,128,197.759
256,0,2,256,209.309
256,0,4,16,183.775
256,0,4,32,212.991
256,0,4,64,200.895
256,0,4,128,216.158
256,0,4,256,257.406
256,0,8,16,198.975
256,0,8,32,212.382
256,0,8,64,219.167
256,0,8,128,244.831
256,0,8,256,317.277
256,0,16,16,231.454
256,0,16,32,239.294
256,0,16,64,261.949
256,0,16,128,298.142
256,0,16,256,437.117
256,16,0,0,194.015
256,16,1,16,212.701
256,16,1,32,206.366
256,16,1,64,225.374
256,16,1,128,212.895
256,16,1,256,215.807
256,16,2,16,208.702
256,16,2,32,222.43
256,16,2,64,216.703
256,16,2,128,205.663
256,16,2,256,246.75
256,16,4,16,214.014
256,16,4,32,224.479
256,16,4,64,231.486
256,16,4,128,243.71
256,16,4,256,270.589
256,16,8,16,228.862
256,16,8,32,245.182
256,16,8,64,263.166
256,16,8,128,272.317
256,16,8,256,318.269
256,16,16,16,228.254
256,16,16,32,277.054
256,16,16,64,297.758
256,16,16,128,320.958
256,16,16,256,444.125
256,32,0,0,208.255
256,32,1,16,211.519
256,32,1,32,217.949
256,32,1,64,246.302
256,32,1,128,218.431
256,32,1,256,251.166
256,32,2,16,224.127
256,32,2,32,219.199
256,32,2,64,217.087
256,32,2,128,236.125
256,32,2,256,253.47
256,32,4,16,238.303
256,32,4,32,253.181
256,32,4,64,227.647
256,32,4,128,248.863
256,32,4,256,294.462
256,32,8,16,250.815
256,32,8,32,253.182
256,32,8,64,263.326
256,32,8,128,297.566
256,32,8,256,346.717
256,32,16,16,272.126
256,32,16,32,297.342
256,32,16,64,303.87
256,32,16,128,373.822
256,32,16,256,451.997
256,64,0,0,256.446
256,64,1,16,258.59
